Data,Ativo,Setor,Preço,Volume (21d),Dividendo,Dividend Yield,Dividend Yield 3M (acumulado),Dividend Yield 6M (acumulado),Dividend Yield 12M (acumulado),Dividend Yield 3M (média),Dividend Yield 6M (média),Dividend Yield 12M (média),Dividend Yield no Ano,Variação Preço,Rentabilidade no Período,Rentabilidade Acumulada,Patrimônio Líquido,Valor Patrimonial,P/VPA,Dividend Yield Patrimonial,Variação Patrimonial,Rentabilidade Patrimonial no Período,Rentabilidade Patrimonial Acumulada,Vacância Física,Vacância Financeira,Qtd Ativos
2018-07-01,FLRP11,Shoppings,"1.203,01",4.0,"R$ 5,1205","0,4207%","1,8122%","3,8503%","6,6986%","0,6041%","0,6417%","0,5582%","3,3324%","0,1630%","0,5844%","7,5299%","R$ 77.276.053,6400","R$ 1.387,5860","0,8670",,,,,"1,7400%",N/A,1
2018-07-01,FEXC11,Títulos e Val. Mob.,"107,60",0.0,"R$ 0,9418","0,8787%","2,3635%","4,7201%","7,8334%","0,7878%","0,7867%","0,6528%","4,7201%","1,1132%","2,0017%","8,0186%","R$ 147.006.678,1800","R$ 100,6013","1,0696","0,8151%","-0,3946%","0,4173%","3,7594%",N/A,N/A,0
2018-07-01,EDGA11,Lajes Corporativas,"39,73",0.0,"R$ 0,0669","0,1633%","0,5734%","1,4548%","2,8857%","0,1911%","0,2425%","0,2405%","0,8201%","-11,5858%","-11,4414%","-14,8101%","R$ 310.482.596,9300","R$ 81,4476","0,4878",,,,,"25,8000%",N/A,1
2018-07-01,NSLU11,Hospital,"214,00",0.0,"R$ 1,5595","0,6781%","1,8561%","3,6064%","7,6168%","0,6187%","0,6011%","0,6347%","3,0204%","-11,1969%","-10,5948%","-10,3818%","R$ 236.145.470,1800","R$ 206,2766","1,0374",,,,,"0,0000%",N/A,1
2018-07-01,HTMX11,Hotel,"119,30",0.0,"R$ 0,5734","0,4839%","1,3382%","2,4221%","5,6912%","0,4461%","0,4037%","0,4743%","2,4221%","-5,2000%","-4,7413%","-7,3291%","R$ 150.788.245,5800","R$ 134,7575","0,8853","0,4255%","0,0648%","0,4905%","2,6508%","28,0000%",N/A,24
2018-07-01,MAXR11,Outros,"1.899,00",0.0,"R$ 5,8886","0,3083%","1,2250%","4,3526%","8,3801%","0,4083%","0,7254%","0,6983%","2,0043%","-2,0508%","-1,7488%","-2,6674%","R$ 108.705.216,3700","R$ 1.834,8420","1,0350",,,,,"0,0000%",N/A,8
2018-07-01,JRDM11,Shoppings,"70,06",0.0,"R$ 0,3563","0,5021%","1,3607%","3,0582%","5,6936%","0,4536%","0,5097%","0,4745%","2,1311%","-3,4694%","-2,9847%","-11,0737%","R$ 188.874.838,1300","R$ 84,9616","0,8246","0,4193%","0,0529%","0,4724%","2,5071%","2,4000%",N/A,1
2018-07-01,ALMI11,Lajes Corporativas,"1.370,01",0.0,"R$ 0,0000","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","-1,7189%","-1,7189%","-22,8713%","R$ 214.529.409,3900","R$ 2.048,9915","0,6686","0,0000%","0,6077%","0,6077%","1,0073%","82,0000%",N/A,1
2018-07-01,TRNT11,Lajes Corporativas,"182,00",146.0,"R$ 0,3973","0,2037%","0,6850%","1,2904%","3,1840%","0,2283%","0,2151%","0,2653%","1,2904%","17,4699%","17,7092%","10,9656%","R$ 736.187.492,1900","R$ 187,0603","0,9729","0,2425%","0,2304%","0,4735%","1,7600%","21,1000%",N/A,1
2018-07-01,FVBI11,Lajes Corporativas,"102,25",0.0,"R$ 0,5031","0,5099%","1,2879%","2,3960%","4,6344%","0,4293%","0,3993%","0,3862%","2,0414%","-3,3595%","-2,8667%","-1,7554%","R$ 202.243.695,9600","R$ 94,0668","1,0870","0,5348%","0,1201%","0,6556%","20,9193%","12,4000%",N/A,1
2018-07-01,FCFL11,Outros,"1.899,00",91.0,"R$ 10,7447","0,5946%","1,6049%","3,0228%","6,1894%","0,5350%","0,5038%","0,5158%","2,5611%","-11,8541%","-11,3300%","-17,5009%","R$ 261.936.410,2700","R$ 1.568,4815","1,2107",,,,,"0,0000%",N/A,1
2018-07-01,THRA11,Lajes Corporativas,"101,01",878.0,"R$ 0,5120","0,5020%","1,1688%","2,2621%","4,7427%","0,3896%","0,3770%","0,3952%","2,2621%","-6,6020%","-6,1331%","-7,6734%","R$ 134.918.378,6100","R$ 91,6112","1,1026","0,5589%","0,0926%","0,6520%","10,1295%","0,0000%",N/A,1
2018-07-01,CEOC11,Lajes Corporativas,"77,62",1035.0,"R$ 0,5349","0,6293%","1,8176%","3,6498%","5,5944%","0,6059%","0,6083%","0,4662%","3,6498%","-3,0676%","-2,4576%","-2,0557%","R$ 152.057.947,4200","R$ 83,7464","0,9268","0,6387%","-0,0519%","0,5865%","7,5844%","0,0000%",N/A,1
2018-07-01,GGRC11,Logística,"120,00",17565.0,"R$ 0,6100","0,4976%","1,7480%","3,4236%","7,6212%","0,5827%","0,5706%","0,6351%","3,4236%","-4,9911%","-4,5183%","-4,4106%","R$ 434.961.815,6300","R$ 113,0879","1,0611","0,7428%","-0,2977%","0,4429%","5,7855%","0,0000%","0,0000%",11
2018-07-01,OUJP11,,"101,80",703.0,"R$ 0,6300","0,6269%","1,8489%","3,8257%","7,5685%","0,6163%","0,6376%","0,6307%","3,8257%","-1,4706%","-0,8529%","-1,6887%","R$ 73.750.813,2100","R$ 102,4317","0,9938","0,6150%","0,5448%","1,1632%","5,0027%",N/A,N/A,0
2018-07-01,HCRI11,Hospital,"313,00",0.0,"R$ 2,3247","0,7310%","2,0034%","3,9867%","8,0091%","0,6678%","0,6645%","0,6674%","3,9867%","-6,4653%","-5,7815%","1,0937%","R$ 62.909.133,5200","R$ 314,5457","0,9951","0,7391%","-0,0054%","0,7336%","4,4110%","0,0000%",N/A,1
2018-07-01,RBRF11,Títulos e Val. Mob.,"97,89",2500.0,"R$ 0,8000","0,8073%","2,3765%","4,1118%","0,0000%","0,7922%","0,6853%","0,0000%","3,7202%","-4,7115%","-3,9423%","6,5719%","R$ 77.637.836,9900","R$ 95,8501","1,0213","0,8346%","-4,0554%","-3,2547%","0,3972%",N/A,N/A,0
2018-07-01,VISC11,Shoppings,"102,50",22522.0,"R$ 0,6100","0,6040%","1,7285%","3,3979%","4,5956%","0,5762%","0,5663%","0,3830%","3,3979%","-3,0245%","-2,4388%","0,4527%","R$ 811.549.975,9800","R$ 99,4573","1,0306","0,6133%","-0,0746%","0,5382%","4,8479%","5,2000%",N/A,7
2018-07-01,XPML11,Shoppings,"99,00",8372.0,"R$ 0,4955","0,5329%","1,5501%","0,0000%","0,0000%","0,5167%","0,0000%","0,0000%","2,5182%","-7,8851%","-7,3942%","-8,6372%","R$ 244.431.732,7100","R$ 96,0747","1,0304","0,5158%","-0,2201%","0,2945%","2,9074%","3,8000%",N/A,3
2018-07-01,BCFF11,Títulos e Val. Mob.,"75,50",16143.0,"R$ 0,5100","0,6356%","1,8524%","3,5981%","7,6228%","0,6175%","0,5997%","0,6352%","3,5981%","0,3125%","0,9501%","1,4277%","R$ 505.595.483,6900","R$ 84,9832","0,8884","0,6001%","-5,2506%","-4,6820%","-2,5011%",N/A,N/A,0
2018-07-01,MALL11,Shoppings,"98,70",3610.0,"R$ 0,6200","0,6200%","1,8147%","3,4126%","0,0000%","0,6049%","0,5688%","0,0000%","3,4126%","-0,0999%","0,5195%","3,4613%","R$ 179.245.862,4600","R$ 96,3618","1,0243","0,6434%","0,0026%","0,6460%","3,9234%","0,0000%",N/A,1
2018-07-01,UBSR11,Títulos e Val. Mob.,"100,45",726.0,"R$ 0,5988","0,5813%","1,5020%","0,0000%","0,0000%","0,5007%","0,0000%","0,0000%","1,5020%","-0,9615%","-0,3858%","-2,6311%","R$ 29.977.759,4100","R$ 96,4262","1,0417","0,6210%","-1,0367%","-0,4222%","2,1658%",N/A,N/A,0
2018-07-01,BZLI11,Títulos e Val. Mob.,"13,61",19097.0,"R$ 0,0000","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,6787%","0,6787%","1,1364%","R$ 297.894.670,8800","R$ 12,4086","1,0968",,,,,N/A,N/A,0
2018-07-01,ALZR11,Outros,"92,51",1770.0,"R$ 0,6400","0,6918%","2,0337%","3,6375%","0,0000%","0,6779%","0,6063%","0,0000%","3,6375%","0,5543%","1,2500%","-7,3359%","R$ 95.096.542,9800","R$ 95,3787","0,9699","0,6710%","-0,0063%","0,6647%","3,0145%","0,0000%",N/A,2
2018-07-01,MGFF11,Títulos e Val. Mob.,"92,50",0.0,"R$ 0,2893","0,3110%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,9762%","1,0870%","1,4014%","-6,0892%","R$ 109.177.691,4800","R$ 90,5342","1,0217","0,3195%","-3,7475%","-3,4400%","-4,6730%",N/A,N/A,0
2018-07-01,IRDM11,Títulos e Val. Mob.,"97,65",1735.0,"R$ 0,3365","0,3617%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","1,0752%","-6,9800%","-6,6435%","-5,0649%","R$ 102.845.792,0800","R$ 95,2276","1,0254",,,,,N/A,N/A,0
2018-07-01,HFOF11,Títulos e Val. Mob.,"89,99",2989.0,"R$ 0,8700","0,9880%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","2,4289%","-8,2708%","-7,3646%","-9,7842%","R$ 194.089.529,3300","R$ 87,8843","1,0240","0,9899%","-7,2011%","-6,2824%","-10,1901%",N/A,N/A,0
2018-07-01,WPLZ11,Shoppings,"60,00",53.0,"R$ 0,2754","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%",,"0,0000%","0,0000%","-12,7069%","R$ 81.931.363,2400","R$ 82,8142","0,7245","0,3326%","0,1414%","0,4745%","2,8195%","11,0000%",N/A,1
2018-07-01,XPLG11,Logística,"95,20",3553.0,"R$ 0,3200","0,3282%","0,3282%","0,3282%","0,3282%","0,1094%","0,0547%","0,0274%","0,3282%","-2,5000%","-2,1800%","-2,1800%","R$ 347.385.742,3600","R$ 94,8843","1,0033","0,3373%","0,0000%","0,3373%","0,3373%",N/A,N/A,0
2018-07-01,OUCY11,,"99,00",1085.0,"R$ 0,5076","0,5153%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,8331%","-1,5000%","-0,9924%","-0,6778%","R$ 51.058.376,9300","R$ 95,6300","1,0352","0,3323%","0,0000%","0,3323%","0,3323%",N/A,N/A,0
