Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2021-03-01,KNHY11,Títulos e Val. Mob.,"R$ 114,20",21134.0,"R$ 1,29","1,10%","3,43%","5,69%","8,39%","1,14%","0,95%","0,70%","2,36%","3,78%","4,92%","6,25%","R$ 1.131.514.499,27","R$ 105,84","1,08","1,34%","0,00%","1,34%","1,34%",N/A,N/A,0
2021-03-01,RNDP11,Títulos e Val. Mob.,"R$ 795,00",47.0,"R$ 3,20","0,41%","1,45%","2,63%","4,91%","0,48%","0,44%","0,41%","0,82%","0,38%","0,79%","1,21%","R$ 100.456.963,87","R$ 934,65","0,85",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,VOTS11,Títulos e Val. Mob.,"R$ 87,00",10.0,"R$ 0,32","0,40%","1,32%","2,47%","4,93%","0,44%","0,41%","0,41%","0,79%","-0,01%","0,38%","0,78%","R$ 81.786.533,93","R$ 98,79","0,88","0,32%","0,00%","0,32%","0,32%",N/A,N/A,0
2021-03-01,RDPD11,Títulos e Val. Mob.,"R$ 80,11",1002.0,"R$ 0,32","0,39%","1,47%","2,60%","5,38%","0,49%","0,43%","0,45%","0,77%","-4,25%","-3,87%","-3,51%","R$ 106.278.174,87","R$ 98,58","0,81",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,MXRF11,Híbrido,"R$ 10,59",624223.0,"R$ 0,08","0,74%","2,16%","3,95%","8,00%","0,72%","0,66%","0,67%","1,49%","1,69%","2,45%","3,22%","R$ 1.839.036.654,45","R$ 10,08","1,05","0,79%","0,00%","0,79%","0,79%",N/A,N/A,0
2021-03-01,SARE11,Híbrido,"R$ 98,39",2052.0,"R$ 0,64","0,64%","1,47%","2,11%","3,87%","0,49%","0,35%","0,32%","1,21%","4,38%","5,04%","5,65%","R$ 537.017.198,61","R$ 100,29","0,98",N/A,N/A,N/A,N/A,"0,00%",N/A,3
2021-03-01,HSRE11,Híbrido,N/A,N/A,"R$ 0,54","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 824.909.646,98","R$ 96,84",N/A,N/A,N/A,N/A,N/A,"0,00%",N/A,2
2021-03-01,HSLG11,Logística,"R$ 109,99",12177.0,"R$ 0,58","0,51%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,02%","-0,94%","-0,43%","0,08%","R$ 1.332.013.637,77","R$ 105,21","1,05",N/A,N/A,N/A,N/A,"2,80%",N/A,0
2021-03-01,SPTW11,Lajes Corporativas,"R$ 77,00",2881.0,"R$ 0,88","1,07%","3,52%","5,98%","11,23%","1,17%","1,00%","0,94%","2,06%","-5,76%","-4,75%","-3,81%","R$ 124.595.321,77","R$ 69,30","1,11","1,24%","0,00%","1,24%","1,24%","0,00%",N/A,1
2021-03-01,RBRD11,Híbrido,"R$ 60,18",884.0,"R$ 0,02","0,04%","0,19%","5,07%","23,53%","0,06%","0,85%","1,96%","0,10%","-14,01%","-13,98%","-13,92%","R$ 129.779.941,81","R$ 70,08","0,86","0,07%","0,00%","0,07%","0,07%","0,00%",N/A,4
2021-03-01,JSRE11,Híbrido,"R$ 95,25",31495.0,"R$ 0,53","0,54%","1,63%","3,26%","5,99%","0,54%","0,54%","0,50%","1,07%","-2,11%","-1,58%","-1,06%","R$ 2.368.161.744,20","R$ 114,03","0,84","0,46%","0,00%","0,46%","0,46%","2,62%",N/A,4
2021-03-01,FIIB11,Híbrido,"R$ 518,76",1151.0,"R$ 3,00","0,57%","1,62%","3,11%","5,59%","0,54%","0,52%","0,47%","0,57%","0,00%","0,57%","0,57%","R$ 303.231.126,98","R$ 442,67","1,17",N/A,N/A,N/A,N/A,"5,19%",N/A,1
2021-03-01,LVBI11,Logística,"R$ 113,40",24148.0,"R$ 0,47","0,40%","1,23%","2,34%","5,51%","0,41%","0,39%","0,46%","0,40%","0,00%","0,40%","0,40%","R$ 1.299.070.650,56","R$ 110,32","1,03",N/A,N/A,N/A,N/A,"3,60%","0,70%",8
2021-03-01,VVPR11,Híbrido,"R$ 101,60",351.0,"R$ 0,62","0,60%","1,86%","3,47%","7,20%","0,62%","0,58%","0,60%","0,60%","0,00%","0,60%","0,60%","R$ 231.341.060,58","R$ 100,33","1,01",N/A,N/A,N/A,N/A,"0,00%",N/A,4
2021-03-01,PQDP11,Shoppings,"R$ 2.800,00",40.0,"R$ 15,38","0,54%","1,10%","2,16%","4,78%","0,37%","0,36%","0,40%","0,54%","0,00%","0,54%","0,54%","R$ 859.209.279,70","R$ 3.602,90","0,78",N/A,N/A,N/A,N/A,"4,20%",N/A,1
2021-03-01,VLOL11,Lajes Corporativas,"R$ 102,02",1907.0,"R$ 0,43","0,41%","1,19%","2,47%","5,09%","0,40%","0,41%","0,42%","0,80%","1,66%","2,08%","2,48%","R$ 172.939.031,19","R$ 96,89","1,05",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2021-03-01,BNFS11,Outros,"R$ 120,95",392.0,"R$ 1,04","0,84%","2,46%","4,76%","9,38%","0,82%","0,79%","0,78%","1,61%","-2,19%","-1,37%","-0,61%","R$ 72.655.677,19","R$ 103,79","1,17",N/A,N/A,N/A,N/A,N/A,N/A,18
2021-03-01,LUGG11,Residencial,"R$ 96,12",201.0,"R$ 0,46","0,46%","1,40%","2,71%","5,44%","0,47%","0,45%","0,45%","0,96%","0,00%","0,46%","0,96%","R$ 98.504.276,01","R$ 109,45","0,88","0,46%","0,00%","0,46%","0,46%","2,21%",N/A,4
2021-03-01,BCIA11,Títulos e Val. Mob.,"R$ 103,03",4844.0,"R$ 0,64","0,60%","1,79%","3,30%","6,15%","0,60%","0,55%","0,51%","1,17%","-6,18%","-5,61%","-5,08%","R$ 434.479.950,21","R$ 116,83","0,88","0,55%","0,00%","0,55%","0,55%",N/A,N/A,0
2021-03-01,RBVO11,Outros,"R$ 14,79",500.0,"R$ 0,02","0,14%","0,30%","2,02%","4,74%","0,10%","0,34%","0,40%","0,18%","-9,35%","-9,23%","-9,19%","R$ 11.507.603,06","R$ 22,31","0,66","0,03%","0,00%","0,03%","0,03%",N/A,N/A,0
2021-03-01,RBCO11,Lajes Corporativas,"R$ 75,69",1606.0,"R$ 0,51","0,67%","1,93%","3,82%","6,15%","0,64%","0,64%","0,51%","1,32%","-9,91%","-9,30%","-8,71%","R$ 389.288.457,23","R$ 103,01","0,73",N/A,N/A,N/A,N/A,"30,00%","13,00%",4
2021-03-01,RFOF11,Títulos e Val. Mob.,"R$ 88,33",3686.0,"R$ 0,66","0,74%","2,28%","4,29%","0,00%","0,76%","0,71%","0,00%","1,44%","-1,09%","-0,36%","0,34%","R$ 102.772.210,90","R$ 95,32","0,93",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,RBIV11,Títulos e Val. Mob.,"R$ 87,48",2256.0,"R$ 0,82","0,96%","2,32%","4,18%","7,26%","0,77%","0,70%","0,60%","1,70%","3,35%","4,34%","5,12%","R$ 101.779.198,04","R$ 99,36","0,88",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,HABT11,Títulos e Val. Mob.,"R$ 119,28",20789.0,"R$ 1,25","1,01%","3,25%","6,78%","11,57%","1,08%","1,13%","0,96%","2,01%","-1,79%","-0,80%","0,19%","R$ 552.754.239,63","R$ 102,13","1,17",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,HUSC11,Outros,"R$ 146,03",63.0,"R$ 0,73","0,47%","1,43%","2,88%","4,57%","0,48%","0,48%","0,38%","0,95%","0,07%","0,55%","1,02%","R$ 103.251.793,22","R$ 129,94","1,12","0,56%","0,00%","0,56%","0,56%",N/A,N/A,0
2021-03-01,ABCP11,Shoppings,"R$ 76,00",3453.0,"R$ 0,40","0,52%","1,79%","2,87%","4,68%","0,60%","0,48%","0,39%","1,24%","-1,21%","-0,69%","0,02%","R$ 1.075.575.235,89","R$ 88,13","0,86","0,64%","0,00%","0,64%","0,64%","2,50%",N/A,1
2021-03-01,HFOF11,Títulos e Val. Mob.,"R$ 101,61",41292.0,"R$ 0,55","0,53%","1,77%","3,31%","7,41%","0,59%","0,55%","0,62%","1,06%","-0,83%","-0,30%","0,23%","R$ 2.100.054.513,00","R$ 97,46","1,04",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,FVPQ11,Shoppings,"R$ 138,14",684.0,"R$ 1,40","1,01%","1,43%","1,90%","5,13%","0,48%","0,32%","0,43%","1,38%","-3,11%","-2,13%","-1,77%","R$ 551.354.606,85","R$ 196,90","0,70","0,27%","0,00%","0,27%","0,27%","6,00%",N/A,1
2021-03-01,VCJR11,Títulos e Val. Mob.,"R$ 105,98",4082.0,"R$ 0,59","0,56%","2,53%","4,89%","7,57%","0,84%","0,81%","0,63%","1,39%","-0,49%","0,07%","0,89%","R$ 843.726.202,06","R$ 100,09","1,06",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,SHPH11,Shoppings,"R$ 820,00",333.0,"R$ 2,64","0,31%","1,39%","2,20%","2,91%","0,46%","0,37%","0,24%","0,83%","0,94%","1,25%","1,78%","R$ 499.433.307,01","R$ 820,15","1,00",N/A,N/A,N/A,N/A,"9,10%",N/A,1
2021-03-01,RBVA11,Outros,"R$ 105,50",14684.0,"R$ 0,85","0,77%","2,41%","4,62%","8,57%","0,80%","0,77%","0,71%","1,60%","-2,42%","-1,67%","-0,85%","R$ 1.327.515.653,42","R$ 114,56","0,92","0,83%","0,00%","0,83%","0,83%","0,60%",N/A,72
2021-03-01,KNSC11,Títulos e Val. Mob.,"R$ 104,88",12473.0,"R$ 1,08","1,02%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","2,25%","2,80%","3,85%","5,13%","R$ 253.980.911,80","R$ 96,46","1,09","1,33%","0,00%","1,33%","1,33%",N/A,N/A,0
2021-03-01,HGCR11,Títulos e Val. Mob.,"R$ 103,01",30923.0,"R$ 0,62","0,60%","1,91%","3,41%","6,56%","0,64%","0,57%","0,55%","1,19%","0,18%","0,78%","1,38%","R$ 1.308.364.784,05","R$ 105,75","0,97","0,59%","0,00%","0,59%","0,59%",N/A,N/A,0
2021-03-01,HGRU11,Híbrido,"R$ 126,43",39075.0,"R$ 0,68","0,53%","1,62%","3,22%","6,61%","0,54%","0,54%","0,55%","1,06%","-0,53%","0,00%","0,53%","R$ 2.173.315.246,86","R$ 118,07","1,07","0,58%","0,00%","0,58%","0,58%","0,00%","0,00%",16
2021-03-01,HGFF11,Títulos e Val. Mob.,"R$ 91,15",10339.0,"R$ 0,55","0,58%","2,10%","3,84%","7,25%","0,70%","0,64%","0,60%","1,15%","-3,15%","-2,59%","-2,04%","R$ 282.887.008,21","R$ 98,79","0,92","0,56%","0,00%","0,56%","0,56%",N/A,N/A,0
2021-03-01,GTWR11,Lajes Corporativas,"R$ 104,50",8978.0,"R$ 0,67","0,63%","1,88%","3,63%","7,25%","0,63%","0,61%","0,60%","1,26%","-1,33%","-0,71%","-0,08%","R$ 1.210.311.354,17","R$ 100,86","1,04","0,68%","0,00%","0,68%","0,68%","0,00%","0,00%",1
2021-03-01,BBRC11,Outros,"R$ 119,98",3106.0,"R$ 0,94","0,78%","2,19%","4,11%","8,27%","0,73%","0,69%","0,69%","1,52%","-4,68%","-3,94%","-3,23%","R$ 179.099.299,52","R$ 112,64","1,07","0,83%","0,00%","0,83%","0,83%","5,40%","2,10%",20
2021-03-01,JPPA11,Títulos e Val. Mob.,"R$ 98,39",218.0,"R$ 0,85","0,86%","2,34%","4,24%","0,00%","0,78%","0,71%","0,00%","1,61%","-0,45%","0,40%","1,16%","R$ 63.183.880,23","R$ 104,62","0,94",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,BBFI11B,Lajes Corporativas,"R$ 2.149,99",126.0,"R$ 29,40","1,33%","3,94%","6,40%","12,44%","1,31%","1,07%","1,04%","2,58%","-1,99%","-0,69%","0,55%","R$ 328.589.520,05","R$ 2.527,61","0,85",N/A,N/A,N/A,N/A,"72,20%",N/A,2
2021-03-01,SPVJ11,Outros,N/A,N/A,"R$ 0,70","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 397.385.287,21","R$ 107,13",N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,PVBI11,Lajes Corporativas,"R$ 95,46",19283.0,"R$ 0,50","0,51%","1,51%","0,00%","0,00%","0,50%","0,00%","0,00%","0,51%","0,00%","0,51%","0,51%","R$ 937.882.529,12","R$ 96,49","0,99",N/A,N/A,N/A,N/A,"0,00%","0,00%",2
2021-03-01,PLRI11,Títulos e Val. Mob.,"R$ 45,05",490.0,"R$ 0,35","0,74%","1,89%","3,60%","6,65%","0,63%","0,60%","0,55%","1,26%","-0,23%","0,51%","1,03%","R$ 52.836.366,00","R$ 55,37","0,81",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,XPLG11,Logística,"R$ 115,12",78006.0,"R$ 0,58","0,48%","1,44%","2,78%","5,64%","0,48%","0,46%","0,47%","0,96%","-0,66%","-0,18%","0,30%","R$ 2.262.862.001,64","R$ 109,01","1,06",N/A,N/A,N/A,N/A,"9,00%","4,00%",13
2021-03-01,FPAB11,Lajes Corporativas,"R$ 276,99",330.0,"R$ 1,20","0,44%","1,39%","3,41%","6,47%","0,46%","0,57%","0,54%","0,83%","-7,44%","-7,03%","-6,67%","R$ 336.587.594,83","R$ 448,78","0,62",N/A,N/A,N/A,N/A,"39,76%",N/A,1
2021-03-01,TRXF11,Outros,"R$ 107,90",17845.0,"R$ 0,70","0,63%","1,97%","3,81%","7,54%","0,66%","0,63%","0,63%","1,28%","4,96%","5,62%","6,31%","R$ 510.298.305,04","R$ 107,48","1,00",N/A,N/A,N/A,N/A,"0,00%",N/A,43
2021-03-01,PORD11,Títulos e Val. Mob.,"R$ 102,05",3901.0,"R$ 0,84","0,81%","2,58%","4,99%","9,48%","0,86%","0,83%","0,79%","1,59%","0,03%","0,84%","1,63%","R$ 199.077.195,85","R$ 100,91","1,01",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,HREC11,,"R$ 102,95",383.0,"R$ 0,75","0,73%","0,73%","0,00%","0,00%","0,24%","0,00%","0,00%","0,73%","0,00%","0,73%","0,73%","R$ 91.416.594,43","R$ 101,35","1,02","0,74%","0,00%","0,74%","0,74%",N/A,N/A,0
2021-03-01,HSAF11,Títulos e Val. Mob.,"R$ 96,30",2767.0,"R$ 1,00","1,02%","2,62%","0,00%","0,00%","0,87%","0,00%","0,00%","1,87%","4,16%","5,22%","6,11%","R$ 88.902.127,23","R$ 98,43","0,98",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,IFIE11,Títulos e Val. Mob.,"R$ 96,63",75.0,"R$ 0,44","0,44%","1,26%","0,00%","0,00%","0,42%","0,00%","0,00%","0,88%","6,26%","6,72%","7,19%","R$ 84.662.466,28","R$ 94,02","1,03","0,44%","0,00%","0,44%","0,44%",N/A,N/A,0
2021-03-01,QIFF11,Títulos e Val. Mob.,"R$ 104,50",124.0,"R$ 0,75","0,71%","2,33%","4,61%","0,00%","0,78%","0,77%","0,00%","1,46%","4,73%","5,47%","6,25%","R$ 15.093.542,84","R$ 100,62","1,04",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,AIEC11,Lajes Corporativas,"R$ 93,00",1921.0,"R$ 0,57","0,61%","1,82%","0,00%","0,00%","0,61%","0,00%","0,00%","1,21%","-0,52%","0,09%","0,69%","R$ 483.000.015,52","R$ 100,10","0,93",N/A,N/A,N/A,N/A,"0,00%",N/A,2
2021-03-01,MFAI11,Híbrido,"R$ 99,50",1217.0,"R$ 0,65","0,61%","2,03%","5,31%","0,00%","0,68%","0,89%","0,00%","1,22%","-9,52%","-8,96%","-8,40%","R$ 29.710.056,65","R$ 98,00","1,02",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,RBRS11,,"R$ 89,00",46.0,"R$ 0,40","0,44%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,87%","-3,33%","-2,90%","-2,48%","R$ 101.019.657,84","R$ 96,70","0,92",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,URPR11,Outros,"R$ 123,80",6641.0,"R$ 2,09","1,63%","4,90%","10,75%","0,00%","1,63%","1,79%","0,00%","3,37%","-0,93%","0,69%","2,44%","R$ 77.068.834,35","R$ 102,11","1,21",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,CBOP11,Lajes Corporativas,"R$ 74,30",1779.0,"R$ 0,49","0,66%","2,52%","4,40%","7,83%","0,84%","0,73%","0,65%","1,33%","3,16%","3,83%","4,54%","R$ 128.361.206,61","R$ 90,71","0,82","0,54%","0,00%","0,54%","0,54%","10,37%","10,63%",1
2021-03-01,RBED11,Outros,"R$ 146,05",2111.0,"R$ 1,03","0,68%","2,00%","3,88%","7,64%","0,67%","0,65%","0,64%","1,34%","-2,20%","-1,53%","-0,89%","R$ 269.109.384,13","R$ 150,57","0,97","0,67%","0,00%","0,67%","0,67%","0,00%",N/A,5
2021-03-01,KNRI11,Híbrido,"R$ 154,57",37410.0,"R$ 0,69","0,44%","1,27%","2,48%","4,88%","0,42%","0,41%","0,41%","0,87%","-0,94%","-0,51%","-0,08%","R$ 3.774.561.009,37","R$ 156,67","0,99","0,44%","0,00%","0,44%","0,44%","6,54%","11,75%",20
2021-03-01,VILG11,Logística,"R$ 119,95",52838.0,"R$ 0,60","0,49%","1,45%","2,65%","5,53%","0,48%","0,44%","0,46%","0,98%","2,07%","2,56%","3,07%","R$ 1.221.605.643,53","R$ 113,52","1,06",N/A,N/A,N/A,N/A,"1,00%",N/A,12
2021-03-01,NVHO11,Hospital,"R$ 15,79",532.0,"R$ 0,07","0,42%","1,85%","3,48%","6,39%","0,62%","0,58%","0,53%","0,75%","-22,30%","-21,97%","-21,71%","R$ 512.872.835,59","R$ 12,36","1,28",N/A,N/A,N/A,N/A,N/A,N/A,1
2021-03-01,KNIP11,Títulos e Val. Mob.,"R$ 115,47",100689.0,"R$ 1,20","1,03%","3,32%","5,56%","8,95%","1,11%","0,93%","0,75%","2,15%","1,94%","3,00%","4,15%","R$ 4.990.006.851,23","R$ 105,87","1,09","1,20%","0,00%","1,20%","1,20%",N/A,N/A,0
2021-03-01,PLCR11,Híbrido,"R$ 93,70",3824.0,"R$ 0,90","0,95%","2,60%","4,53%","6,82%","0,87%","0,76%","0,57%","1,75%","-0,32%","0,63%","1,43%","R$ 206.905.774,15","R$ 98,10","0,96",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,VISC11,Shoppings,"R$ 108,94",35670.0,"R$ 0,55","0,48%","1,47%","2,39%","3,69%","0,49%","0,40%","0,31%","0,99%","-1,97%","-1,50%","-0,99%","R$ 1.708.114.121,76","R$ 119,69","0,91",N/A,N/A,N/A,N/A,"7,80%",N/A,15
2021-03-01,KFOF11,Títulos e Val. Mob.,"R$ 100,01",4358.0,"R$ 0,55","0,54%","1,50%","2,80%","5,80%","0,50%","0,47%","0,48%","1,03%","-0,69%","-0,16%","0,33%","R$ 493.840.251,66","R$ 108,94","0,92","0,46%","0,00%","0,46%","0,46%",N/A,N/A,0
2021-03-01,BCRI11,Títulos e Val. Mob.,"R$ 111,85",14743.0,"R$ 1,01","0,89%","2,62%","5,36%","9,52%","0,87%","0,89%","0,79%","1,65%","-4,02%","-3,17%","-2,43%","R$ 469.626.336,95","R$ 106,73","1,05",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,MALL11,Shoppings,"R$ 95,51",19318.0,"R$ 0,60","0,60%","1,77%","3,30%","4,72%","0,59%","0,55%","0,39%","1,19%","-4,84%","-4,27%","-3,71%","R$ 797.126.181,06","R$ 105,44","0,91",N/A,N/A,N/A,N/A,"3,00%",N/A,7
2021-03-01,BARI11,Títulos e Val. Mob.,"R$ 112,71",13087.0,"R$ 1,60","1,40%","4,75%","7,83%","12,13%","1,58%","1,31%","1,01%","3,19%","-0,17%","1,22%","3,04%","R$ 228.914.836,11","R$ 102,46","1,10",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,BRCO11,Logística,"R$ 109,20",48906.0,"R$ 0,54","0,48%","1,44%","2,78%","5,55%","0,48%","0,46%","0,46%","0,96%","-1,40%","-0,93%","-0,45%","R$ 1.602.509.072,14","R$ 108,43","1,01",N/A,N/A,N/A,N/A,"3,50%",N/A,10
2021-03-01,ARRI11,Títulos e Val. Mob.,"R$ 95,00",3110.0,"R$ 1,10","1,09%","3,21%","5,56%","9,16%","1,07%","0,93%","0,76%","2,35%","6,31%","7,47%","8,82%","R$ 37.328.049,23","R$ 95,13","1,00",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,NEWL11,Híbrido,"R$ 103,99",27.0,"R$ 0,90","0,85%","2,56%","4,95%","7,29%","0,85%","0,82%","0,61%","1,70%","-0,50%","0,35%","1,20%","R$ 97.995.846,74","R$ 114,51","0,91",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2021-03-01,HSML11,Shoppings,"R$ 89,33",28506.0,"R$ 0,40","0,43%","1,48%","2,92%","4,36%","0,49%","0,49%","0,36%","0,95%","-5,91%","-5,50%","-5,02%","R$ 1.535.511.906,53","R$ 97,30","0,92",N/A,N/A,N/A,N/A,"5,10%",N/A,5
2021-03-01,BPFF11,Títulos e Val. Mob.,"R$ 77,49",9891.0,"R$ 0,57","0,72%","2,14%","3,97%","7,50%","0,71%","0,66%","0,62%","1,43%","-1,62%","-0,91%","-0,21%","R$ 391.026.541,63","R$ 87,04","0,89",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,SADI11,Títulos e Val. Mob.,"R$ 78,44",14412.0,"R$ 0,19","0,24%","0,76%","1,33%","3,38%","0,25%","0,22%","0,28%","0,50%","0,88%","1,13%","1,39%","R$ 319.276.735,48","R$ 100,39","0,78",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,VSHO11,Shoppings,"R$ 72,80",96.0,"R$ 0,10","0,13%","0,45%","1,21%","4,70%","0,15%","0,20%","0,39%","0,26%","-7,85%","-7,73%","-7,62%","R$ 208.401.674,50","R$ 99,30","0,73",N/A,N/A,N/A,N/A,"11,75%",N/A,3
2021-03-01,VTLT11,Logística,"R$ 113,92",2400.0,"R$ 0,75","0,65%","1,91%","3,76%","7,08%","0,64%","0,63%","0,59%","1,30%","-1,34%","-0,70%","-0,06%","R$ 215.950.109,64","R$ 102,10","1,12",N/A,N/A,N/A,N/A,"0,00%","0,00%",1
2021-03-01,HOSI11,Híbrido,"R$ 82,02",1907.0,"R$ 0,56","0,67%","1,90%","3,79%","0,00%","0,63%","0,63%","0,00%","1,33%","-1,90%","-1,24%","-0,59%","R$ 53.331.129,11","R$ 93,00","0,88",N/A,N/A,N/A,N/A,N/A,N/A,2
2021-03-01,BBPO11,Lajes Corporativas,"R$ 112,65",33702.0,"R$ 1,08","0,95%","2,77%","5,12%","9,44%","0,92%","0,85%","0,79%","1,90%","-1,39%","-0,45%","0,49%","R$ 1.604.545.328,05","R$ 100,79","1,12",N/A,N/A,N/A,N/A,"0,00%","0,00%",64
2021-03-01,LASC11,Shoppings,"R$ 96,00",208.0,"R$ 0,52","0,54%","1,80%","2,71%","0,00%","0,60%","0,45%","0,00%","1,06%","-3,03%","-2,51%","-2,00%","R$ 259.731.983,08","R$ 103,14","0,93",N/A,N/A,N/A,N/A,"5,40%",N/A,3
2021-03-01,XPPR11,Outros,"R$ 68,87",37772.0,"R$ 0,48","0,68%","1,97%","4,43%","9,22%","0,66%","0,74%","0,77%","1,28%","-12,53%","-11,93%","-11,41%","R$ 651.049.735,54","R$ 88,99","0,77",N/A,N/A,N/A,N/A,"18,00%",N/A,4
2021-03-01,TEPP11,Lajes Corporativas,"R$ 84,20",3758.0,"R$ 0,45","0,51%","1,63%","3,27%","6,59%","0,54%","0,55%","0,55%","1,06%","-2,18%","-1,68%","-1,14%","R$ 401.645.498,07","R$ 95,13","0,89",N/A,N/A,N/A,N/A,"17,00%",N/A,4
2021-03-01,RBFF11,Títulos e Val. Mob.,"R$ 68,00",7274.0,"R$ 0,36","0,50%","1,91%","4,15%","7,59%","0,64%","0,69%","0,63%","1,17%","-3,61%","-3,13%","-2,48%","R$ 212.018.080,17","R$ 77,45","0,88",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,XPCI11,Outros,"R$ 94,40",14535.0,"R$ 0,85","0,89%","2,52%","4,58%","8,62%","0,84%","0,76%","0,72%","1,71%","-1,34%","-0,46%","0,36%","R$ 644.414.216,24","R$ 98,13","0,96",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,RBGS11,Shoppings,"R$ 39,30",471.0,"R$ 0,28","0,70%","1,77%","1,77%","5,16%","0,59%","0,29%","0,43%","1,65%","-3,33%","-2,66%","-1,73%","R$ 97.998.718,07","R$ 90,91","0,43",N/A,N/A,N/A,N/A,"13,80%",N/A,1
2021-03-01,EURO11,Logística,"R$ 210,01",1178.0,"R$ 1,35","0,64%","2,73%","3,78%","6,07%","0,91%","0,63%","0,51%","1,23%","-2,80%","-2,18%","-1,60%","R$ 108.679.711,87","R$ 283,07","0,74",N/A,N/A,N/A,N/A,"0,00%",N/A,6
2021-03-01,GALG11,,"R$ 113,44",7004.0,"R$ 0,84","0,73%","1,46%","0,00%","0,00%","0,49%","0,00%","0,00%","1,46%","4,07%","4,83%","5,60%","R$ 491.769.937,71","R$ 87,61","1,29",N/A,N/A,N/A,N/A,N/A,N/A,4
2021-03-01,PATL11,Híbrido,"R$ 93,00",28977.0,"R$ 0,56","0,61%","1,77%","3,40%","0,00%","0,59%","0,57%","0,00%","1,19%","-1,24%","-0,64%","-0,06%","R$ 483.453.506,73","R$ 96,85","0,96",N/A,N/A,N/A,N/A,"7,00%","0,00%",2
2021-03-01,RZTR11,Híbrido,"R$ 103,07",25692.0,"R$ 0,85","0,82%","2,46%","0,00%","0,00%","0,82%","0,00%","0,00%","1,57%","-3,79%","-3,00%","-2,28%","R$ 477.482.443,36","R$ 96,87","1,06",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,TGAR11,Outros,"R$ 140,18",28934.0,"R$ 1,15","0,80%","2,65%","5,07%","10,27%","0,88%","0,84%","0,86%","1,64%","-0,29%","0,52%","1,36%","R$ 783.186.927,19","R$ 131,32","1,07",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-03-01,WPLZ11,Shoppings,"R$ 64,89",56.0,"R$ 0,10","0,15%","0,15%","0,00%","0,00%","0,05%","0,00%","0,00%","0,15%","-3,64%","-3,50%","-3,50%","R$ 106.920.867,36","R$ 104,75","0,62",N/A,N/A,N/A,N/A,"7,50%",N/A,1
2021-03-01,QAGR11,Outros,"R$ 53,55",22129.0,"R$ 0,46","0,85%","1,85%","3,18%","5,19%","0,62%","0,53%","0,43%","0,85%","0,00%","0,85%","0,85%","R$ 488.410.854,10","R$ 96,91","0,55",N/A,N/A,N/A,N/A,N/A,N/A,12
2021-03-01,GGRC11,Logística,"R$ 135,17",18332.0,"R$ 0,60","0,43%","1,61%","3,16%","6,28%","0,54%","0,53%","0,52%","1,11%","0,04%","0,46%","1,15%","R$ 967.474.370,61","R$ 124,43","1,09","0,78%","0,00%","0,78%","0,78%","0,00%","0,00%",15
