Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2023-02-01,IRDM11,Títulos e Val. Mob.,"R$ 91,72",60796.0,"R$ 0,90","0,99%","2,53%","5,88%","12,76%","0,84%","0,98%","1,06%","12,76%","-3,23%","-2,27%","-6,18%","R$ 3.389.714.938,91","R$ 93,04","0,99","0,75%","-1,77%","-1,03%","3,28%",N/A,N/A,0
2023-02-01,RBRY11,Títulos e Val. Mob.,"R$ 95,41",18600.0,"R$ 1,10","1,17%","3,29%","6,76%","13,96%","1,10%","1,13%","1,16%","13,96%","0,61%","1,79%","0,81%","R$ 554.075.144,40","R$ 99,89","0,96",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,RBRR11,Títulos e Val. Mob.,"R$ 83,01",38711.0,"R$ 0,90","1,03%","2,62%","5,53%","12,45%","0,87%","0,92%","1,04%","12,45%","1,54%","2,59%","-3,48%","R$ 1.264.255.002,92","R$ 94,07","0,88",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,GAME11,Híbrido,"R$ 8,80",6666.0,"R$ 0,10","1,14%","3,33%","6,75%","14,54%","1,11%","1,12%","1,21%","14,54%","-2,66%","-1,55%","-7,42%","R$ 213.370.670,49","R$ 9,83","0,89",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,IBCR11,Títulos e Val. Mob.,"R$ 79,82",1201.0,"R$ 0,69","0,84%","2,82%","6,80%","15,38%","0,94%","1,13%","1,28%","15,38%","-3,50%","-2,69%","-0,85%","R$ 91.539.316,32","R$ 95,51","0,84","0,84%","-0,91%","-0,08%","9,49%",N/A,N/A,0
2023-02-01,IRIM11,Híbrido,"R$ 92,21",1125.0,"R$ 0,93","1,00%","2,45%","6,25%","14,50%","0,82%","1,04%","1,21%","14,50%","-3,10%","-2,13%","-3,46%","R$ 186.681.888,44","R$ 97,23","0,95","0,74%","-1,35%","-0,62%","2,72%",N/A,N/A,0
2023-02-01,MCHF11,Títulos e Val. Mob.,"R$ 8,63",165529.0,"R$ 0,10","1,11%","3,56%","7,16%","13,93%","1,19%","1,19%","1,16%","13,93%","0,90%","2,02%","2,06%","R$ 302.861.569,80","R$ 9,37","0,92","1,17%","-1,49%","-0,33%","0,21%",N/A,N/A,0
2023-02-01,MGHT11,Hotel,"R$ 59,37",500.0,"R$ 0,65","1,15%","3,41%","6,77%","13,04%","1,14%","1,13%","1,09%","13,04%","1,06%","2,22%","-27,01%","R$ 112.466.978,44","R$ 85,61","0,69","0,76%","-0,45%","0,30%","-6,08%",N/A,N/A,0
2023-02-01,MCCI11,Títulos e Val. Mob.,"R$ 86,56",45114.0,"R$ 1,15","1,27%","3,61%","7,00%","13,22%","1,20%","1,17%","1,10%","13,22%","-0,91%","0,35%","2,01%","R$ 1.348.562.788,74","R$ 92,40","0,94","1,19%","-2,01%","-0,85%","3,25%",N/A,N/A,0
2023-02-01,CPTR11,,"R$ 98,00",14714.0,"R$ 1,45","1,49%","2,90%","0,00%","0,00%","0,97%","0,00%","0,00%","2,90%","-0,26%","1,23%","2,66%","R$ 408.344.526,08","R$ 98,68","0,99","1,42%","0,00%","1,42%","1,42%",N/A,N/A,0
2023-02-01,CPTS11,Títulos e Val. Mob.,"R$ 77,68",72398.0,"R$ 0,58","0,74%","2,15%","5,71%","12,68%","0,72%","0,95%","1,06%","12,68%","-2,17%","-1,45%","-8,14%","R$ 2.858.127.870,96","R$ 89,93","0,86","0,41%","-1,83%","-1,42%","1,66%",N/A,N/A,0
2023-02-01,VGIR11,Títulos e Val. Mob.,"R$ 9,62",471840.0,"R$ 0,11","1,14%","3,75%","7,65%","14,80%","1,25%","1,28%","1,23%","14,80%","-2,62%","-1,51%","-89,00%","R$ 993.272.195,20","R$ 9,62","1,00","1,35%","-0,20%","1,15%","-89,14%",N/A,N/A,0
2023-02-01,VGIP11,Outros,"R$ 86,20",29724.0,"R$ 0,82","0,96%","2,01%","4,69%","13,23%","0,67%","0,78%","1,10%","13,23%","2,02%","3,00%","-3,97%","R$ 1.068.757.358,59","R$ 90,67","0,95","0,50%","-1,78%","-1,29%","8,00%",N/A,N/A,0
2023-02-01,VGIA11,Títulos e Val. Mob.,"R$ 9,88",447462.0,"R$ 0,15","1,51%","4,26%","9,11%","0,00%","1,42%","1,52%","0,00%","17,40%","0,30%","1,81%","11,57%","R$ 696.376.367,76","R$ 9,53","1,04","1,47%","0,13%","1,60%","8,14%",N/A,N/A,0
2023-02-01,OURE11,Títulos e Val. Mob.,"R$ 77,42",571.0,"R$ 1,00","1,21%","3,78%","7,78%","14,70%","1,26%","1,30%","1,23%","14,70%","1,41%","2,64%","10,97%","R$ 98.047.917,89","R$ 91,03","0,85",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,SNCI11,Títulos e Val. Mob.,"R$ 97,83",5395.0,"R$ 1,00","1,01%","3,01%","6,38%","14,27%","1,00%","1,06%","1,19%","14,27%","-0,59%","0,41%","9,07%","R$ 408.717.519,54","R$ 97,31","1,01","1,03%","-0,94%","0,08%","8,67%",N/A,N/A,0
2023-02-01,RECX11,Outros,"R$ 65,60",12.0,"R$ 0,60","0,86%","2,79%","6,03%","11,77%","0,93%","1,01%","0,98%","11,77%","-2,60%","-1,77%","-17,09%","R$ 17.059.567,76","R$ 78,14","0,84",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,OUFF11,Títulos e Val. Mob.,"R$ 61,57",2041.0,"R$ 0,70","1,09%","3,22%","6,54%","13,08%","1,07%","1,09%","1,09%","13,08%","-0,11%","0,98%","11,51%","R$ 137.707.552,50","R$ 75,90","0,81",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,GCFF11,Títulos e Val. Mob.,"R$ 69,16",131.0,"R$ 0,72","1,02%","3,03%","6,17%","12,33%","1,01%","1,03%","1,03%","12,33%","-1,82%","-0,82%","-0,62%","R$ 27.556.240,23","R$ 81,38","0,85",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,MORE11,Títulos e Val. Mob.,"R$ 63,78",5054.0,"R$ 0,54","0,84%","2,58%","5,19%","11,42%","0,86%","0,86%","0,95%","11,42%","-4,12%","-3,32%","-5,51%","R$ 193.189.471,08","R$ 83,30","0,77","0,72%","-5,04%","-4,36%","-2,74%",N/A,N/A,0
2023-02-01,SNFF11,Títulos e Val. Mob.,"R$ 88,38",4834.0,"R$ 0,80","0,91%","3,08%","5,26%","10,54%","1,03%","0,88%","0,88%","10,54%","-2,00%","-1,11%","11,05%","R$ 251.391.286,35","R$ 88,83","0,99","1,46%","-4,82%","-3,43%","1,12%",N/A,N/A,0
2023-02-01,AFHI11,Títulos e Val. Mob.,"R$ 94,44",7506.0,"R$ 1,00","1,03%","3,04%","6,56%","14,54%","1,01%","1,09%","1,21%","14,54%","2,37%","3,42%","9,55%","R$ 286.309.475,82","R$ 94,82","1,00","1,01%","-0,94%","0,06%","5,00%",N/A,N/A,0
2023-02-01,GCRI11,Títulos e Val. Mob.,"R$ 91,49",1602.0,"R$ 1,10","1,19%","3,52%","7,24%","15,82%","1,17%","1,21%","1,32%","15,82%","-1,84%","-0,67%","9,69%","R$ 112.371.669,04","R$ 94,37","0,97",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,NAVT11,Títulos e Val. Mob.,"R$ 71,80",4593.0,"R$ 0,85","1,17%","3,42%","6,71%","13,43%","1,14%","1,12%","1,12%","13,43%","0,14%","1,31%","13,72%","R$ 94.740.518,92","R$ 89,84","0,80","0,95%","-3,92%","-3,02%","0,49%",N/A,N/A,0
2023-02-01,MGCR11,Títulos e Val. Mob.,"R$ 78,29",526.0,"R$ 0,88","1,12%","3,35%","7,76%","15,31%","1,12%","1,29%","1,28%","15,31%","-5,41%","-4,35%","3,73%","R$ 127.904.113,96","R$ 89,93","0,87","1,00%","-2,99%","-2,02%","4,14%",N/A,N/A,0
2023-02-01,OULG11,Outros,"R$ 40,93",778.0,"R$ 0,41","0,95%","1,72%","3,39%","8,30%","0,57%","0,57%","0,69%","2,45%","0,00%","0,95%","-3,00%","R$ 166.011.124,95","R$ 66,91","0,61",N/A,N/A,N/A,N/A,"0,00%",N/A,2
2023-02-01,ARCT11,Híbrido,"R$ 87,13",6496.0,"R$ 0,39","0,44%","2,13%","4,81%","13,92%","0,71%","0,80%","1,16%","13,92%","-0,42%","0,03%","-7,05%","R$ 369.956.160,07","R$ 99,77","0,87","0,76%","0,04%","0,80%","6,31%",N/A,N/A,4
2023-02-01,TRNT11,Lajes Corporativas,"R$ 124,67",200.0,"R$ 0,34","0,27%","0,94%","1,71%","3,97%","0,31%","0,28%","0,33%","3,97%","-0,26%","0,01%","20,31%","R$ 774.860.922,43","R$ 196,89","0,63",N/A,N/A,N/A,N/A,"49,90%",N/A,1
2023-02-01,HCRI11,Hospital,"R$ 231,93",561.0,"R$ 3,49","1,54%","3,73%","6,09%","10,77%","1,24%","1,02%","0,90%","5,36%","3,32%","4,91%","-14,03%","R$ 61.592.370,00","R$ 307,96","0,75",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2023-02-01,BLMC11,Outros,"R$ 80,00",12.0,"R$ 0,82","1,01%","2,69%","6,26%","13,53%","0,90%","1,04%","1,13%","13,53%","-0,06%","0,95%","-5,66%","R$ 38.395.654,70","R$ 96,11","0,83",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,BRLA11,Híbrido,"R$ 135,00",5.0,"R$ 1,09","0,75%","13,41%","14,94%","18,42%","4,47%","2,49%","1,54%","18,42%","-0,06%","0,69%","1.948,88%","R$ 426.827.499,46","R$ 157,77","0,86","0,69%","0,04%","0,74%","-8,63%",N/A,N/A,0
2023-02-01,BTLG11,Logística,"R$ 94,66",39909.0,"R$ 0,74","0,77%","2,28%","4,46%","8,81%","0,76%","0,74%","0,73%","8,81%","1,33%","2,11%","2,66%","R$ 2.089.628.167,96","R$ 99,19","0,95","0,75%","0,09%","0,84%","4,82%",N/A,"2,00%",16
2023-02-01,MGLG11,Logística,"R$ 39,10",20584.0,"R$ 0,35","0,88%","2,54%","4,92%","12,00%","0,85%","0,82%","1,00%","12,00%","1,39%","2,28%","-16,95%","R$ 116.224.996,02","R$ 61,55","0,64","0,57%","57,54%","58,43%","-18,62%","0,00%",N/A,3
2023-02-01,RZAK11,Títulos e Val. Mob.,"R$ 98,65",26720.0,"R$ 1,40","1,46%","4,41%","9,03%","18,35%","1,47%","1,51%","1,53%","18,35%","-4,44%","-3,05%","21,16%","R$ 360.999.586,28","R$ 92,64","1,06","1,62%","-0,41%","1,20%","7,90%",N/A,N/A,0
2023-02-01,ALZM11,Títulos e Val. Mob.,"R$ 85,87",1040.0,"R$ 1,05","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","12,90%","R$ 66.447.316,94","R$ 96,13","0,89",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,ERCR11,Híbrido,"R$ 76.000,00",1.0,"R$ 139,45","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 160.268.446,24","R$ 67.453,05","1,13",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,MCHY11,Títulos e Val. Mob.,"R$ 109,95",72.0,"R$ 1,40","1,28%","5,86%","9,75%","17,14%","1,95%","1,62%","1,43%","17,14%","4,48%","5,81%","17,09%","R$ 357.847.552,23","R$ 99,69","1,10","3,41%","-3,72%","-0,43%","9,03%",N/A,N/A,0
2023-02-01,NCRA11,,"R$ 91,00",4066.0,"R$ 2,65","2,82%","4,08%","4,08%","0,00%","1,36%","0,68%","0,00%","4,08%","7,46%","10,49%","11,88%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,MATV11,Títulos e Val. Mob.,"R$ 84,46",15.0,"R$ 1,00","1,20%","2,79%","6,17%","13,75%","0,93%","1,03%","1,15%","13,75%","-7,20%","-6,08%","-2,89%","R$ 39.226.174,04","R$ 92,09","0,92","0,87%","-1,34%","-0,49%","-0,81%",N/A,N/A,0
2023-02-01,ALZR11,Logística,"R$ 111,40",12168.0,"R$ 0,78","0,69%","2,03%","8,19%","12,21%","0,68%","1,36%","1,02%","12,21%","3,85%","4,56%","10,88%","R$ 740.337.456,78","R$ 106,94","1,04","0,68%","-0,03%","0,65%","7,26%","0,00%",N/A,15
2023-02-01,BPML11,Shoppings,"R$ 60,50",59.0,"R$ 0,27","0,43%","1,36%","2,32%","0,00%","0,45%","0,39%","0,00%","3,29%","0,19%","0,62%","-4,56%","R$ 537.073.355,75","R$ 124,75","0,48",N/A,N/A,N/A,N/A,"5,80%",N/A,7
2023-02-01,BTAL11,Outros,"R$ 90,49",14064.0,"R$ 0,83","0,87%","2,68%","5,21%","10,30%","0,89%","0,87%","0,86%","10,30%","5,27%","6,19%","11,67%","R$ 633.527.504,16","R$ 105,89","0,85","0,78%","-0,43%","0,35%","8,41%",N/A,N/A,7
2023-02-01,XPML11,Shoppings,"R$ 96,89",39906.0,"R$ 0,90","0,91%","2,48%","4,58%","8,73%","0,83%","0,76%","0,73%","8,73%","4,79%","5,74%","15,03%","R$ 2.057.877.597,23","R$ 101,27","0,96","0,76%","-0,66%","0,10%","6,56%","3,90%",N/A,16
2023-02-01,FCFL11,Outros,"R$ 112,99",2152.0,"R$ 0,78","0,69%","2,04%","4,11%","8,47%","0,68%","0,69%","0,71%","8,47%","2,25%","2,96%","7,57%","R$ 403.588.183,44","R$ 116,17","0,97",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2023-02-01,MORC11,Títulos e Val. Mob.,"R$ 94,70",1474.0,"R$ 1,10","1,15%","3,52%","7,33%","15,79%","1,17%","1,22%","1,32%","15,79%","4,12%","5,31%","12,11%","R$ 125.287.392,96","R$ 96,98","0,98","1,13%","-0,73%","0,40%","3,30%",N/A,N/A,0
2023-02-01,CCRF11,Títulos e Val. Mob.,"R$ 80,12",2.0,"R$ 0,50","0,55%","1,84%","4,67%","12,20%","0,61%","0,78%","1,02%","12,20%","-3,33%","-2,80%","3,38%","R$ 151.624.862,95","R$ 96,46","0,83","0,57%","-1,87%","-1,31%","2,72%",N/A,N/A,0
2023-02-01,XPIN11,Outros,"R$ 71,72",6874.0,"R$ 0,65","0,88%","2,63%","5,00%","9,62%","0,88%","0,83%","0,80%","9,62%","4,34%","5,26%","-4,97%","R$ 742.845.477,53","R$ 103,89","0,69",N/A,N/A,N/A,N/A,"17,30%","12,00%",5
2023-02-01,EQIR11,Títulos e Val. Mob.,"R$ 9,45",1181.0,"R$ 0,11","1,13%","3,44%","16,94%","23,67%","1,15%","2,82%","1,97%","23,67%","0,41%","1,55%","-87,50%","R$ 49.065.462,53","R$ 9,76","0,97",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,CNES11,Lajes Corporativas,"R$ 30,20",175.0,"R$ 0,17","0,57%","1,28%","2,24%","3,86%","0,43%","0,37%","0,32%","3,86%","-6,60%","-6,07%","-7,81%","R$ 263.957.120,08","R$ 89,50","0,34","0,12%","2,57%","2,70%","4,26%","56,70%",N/A,1
2023-02-01,JRDM11,Shoppings,"R$ 80,21",671.0,"R$ 0,52","0,65%","2,08%","4,20%","8,49%","0,69%","0,70%","0,71%","6,46%","-0,05%","0,60%","19,67%","R$ 220.347.088,75","R$ 87,34","0,92","0,79%","-0,06%","0,72%","4,19%","2,77%",N/A,1
2023-02-01,EDGA11,Lajes Corporativas,"R$ 19,53",1915.0,"R$ 0,12","0,60%","2,27%","3,71%","8,23%","0,76%","0,62%","0,69%","8,23%","6,04%","6,67%","-3,74%","R$ 252.142.355,54","R$ 66,14","0,30","0,23%","-0,02%","0,21%","0,95%","48,81%",N/A,1
2023-02-01,BTRA11,Outros,"R$ 82,89",6209.0,"R$ 0,88","1,05%","3,08%","5,54%","10,93%","1,03%","0,92%","0,91%","10,93%","-2,20%","-1,17%","-5,60%","R$ 466.653.964,28","R$ 138,70","0,60",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,KNCR11,Títulos e Val. Mob.,"R$ 99,15",128427.0,"R$ 1,20","1,21%","3,54%","7,03%","13,42%","1,18%","1,17%","1,12%","1,21%","0,00%","1,21%","1,21%","R$ 5.752.691.958,38","R$ 100,75","0,98",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,STRX11,Híbrido,"R$ 22,96",3180000.0,"R$ 0,88","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 239.322.128,68","R$ 148,32","0,15",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,VLOL11,Lajes Corporativas,"R$ 97,80",384.0,"R$ 0,61","0,62%","1,84%","3,55%","7,05%","0,61%","0,59%","0,59%","0,62%","0,00%","0,62%","0,62%","R$ 184.983.344,36","R$ 103,64","0,94",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2023-02-01,BBFO11,Títulos e Val. Mob.,"R$ 66,58",12438.0,"R$ 0,77","1,16%","2,98%","5,72%","12,38%","0,99%","0,95%","1,03%","1,16%","0,00%","1,16%","1,16%","R$ 327.245.700,55","R$ 81,73","0,81",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,JSAF11,Títulos e Val. Mob.,"R$ 80,19",3106.0,"R$ 0,93","1,16%","3,39%","6,48%","13,18%","1,13%","1,08%","1,10%","1,16%","0,00%","1,16%","1,16%","R$ 147.767.900,26","R$ 93,94","0,85",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,PLCA11,,"R$ 95,00",331.0,"R$ 1,10","1,16%","3,44%","0,00%","0,00%","1,15%","0,00%","0,00%","1,16%","0,00%","1,16%","1,16%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,RNGO11,Lajes Corporativas,"R$ 47,42",644.0,"R$ 0,43","0,91%","2,69%","5,17%","10,05%","0,90%","0,86%","0,84%","0,91%","0,00%","0,91%","0,91%","R$ 234.642.811,87","R$ 87,68","0,54","0,49%","-0,02%","0,47%","5,37%","24,10%",N/A,3
2023-02-01,SHPH11,Shoppings,"R$ 735,00",10.0,"R$ 3,40","0,46%","1,26%","2,80%","5,57%","0,42%","0,47%","0,46%","0,46%","0,00%","0,46%","0,46%","R$ 544.508.819,31","R$ 894,18","0,82",N/A,N/A,N/A,N/A,"10,80%",N/A,1
2023-02-01,VILG11,Logística,"R$ 93,55",20806.0,"R$ 0,67","0,72%","2,12%","4,11%","8,42%","0,71%","0,69%","0,70%","0,72%","0,00%","0,72%","0,72%","R$ 1.683.731.866,60","R$ 112,27","0,83",N/A,N/A,N/A,N/A,"0,00%",N/A,16
2023-02-01,RURA11,,"R$ 10,43",171317.0,"R$ 0,10","0,96%","3,37%","3,37%","0,00%","1,12%","0,56%","0,00%","0,96%","0,00%","0,96%","0,96%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,RBED11,Outros,"R$ 119,96",1676.0,"R$ 1,26","1,05%","3,12%","5,88%","11,61%","1,04%","0,98%","0,97%","1,05%","0,00%","1,05%","1,05%","R$ 324.289.282,71","R$ 144,08","0,83",N/A,N/A,N/A,N/A,"0,00%",N/A,5
2023-02-01,FPAB11,Lajes Corporativas,"R$ 137,00",105.0,"R$ 1,65","1,20%","3,25%","5,59%","10,06%","1,08%","0,93%","0,84%","1,20%","0,00%","1,20%","1,20%","R$ 281.261.368,63","R$ 375,02","0,37",N/A,N/A,N/A,N/A,"33,79%",N/A,1
2023-02-01,RBVA11,Outros,"R$ 94,50",9746.0,"R$ 0,95","1,01%","3,33%","6,58%","12,74%","1,11%","1,10%","1,06%","1,01%","0,00%","1,01%","1,01%","R$ 1.195.827.465,24","R$ 103,19","0,92","1,04%","0,12%","1,16%","11,23%","0,70%",N/A,72
2023-02-01,HABT11,Títulos e Val. Mob.,"R$ 90,98",24849.0,"R$ 1,18","1,30%","3,67%","6,75%","14,23%","1,22%","1,13%","1,19%","1,30%","0,00%","1,30%","1,30%","R$ 810.912.436,00","R$ 99,78","0,91",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,HSAF11,Títulos e Val. Mob.,"R$ 79,35",6440.0,"R$ 0,90","1,13%","2,87%","6,43%","13,69%","0,96%","1,07%","1,14%","1,13%","0,00%","1,13%","1,13%","R$ 230.754.977,58","R$ 91,34","0,87",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,CXAG11,Outros,"R$ 77,51",1649.0,"R$ 0,75","0,97%","3,17%","5,99%","12,00%","1,06%","1,00%","1,00%","0,97%","0,00%","0,97%","0,97%","R$ 240.047.750,46","R$ 114,82","0,68","0,65%","0,04%","0,70%","18,24%",N/A,N/A,0
2023-02-01,HSRE11,Híbrido,"R$ 102,50",12.0,"R$ 0,63","0,61%","1,85%","3,73%","7,16%","0,62%","0,62%","0,60%","0,61%","0,00%","0,61%","0,61%","R$ 818.075.904,09","R$ 96,04","1,07",N/A,N/A,N/A,N/A,"0,00%",N/A,29
2023-02-01,JPPA11,Títulos e Val. Mob.,"R$ 104,37",8493.0,"R$ 1,40","1,34%","4,02%","8,47%","18,87%","1,34%","1,41%","1,57%","1,34%","0,00%","1,34%","1,34%","R$ 88.887.026,92","R$ 98,32","1,06",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,NVHO11,Hospital,"R$ 11,00",155.0,"R$ 0,08","0,76%","2,43%","4,74%","8,37%","0,81%","0,79%","0,70%","0,76%","0,00%","0,76%","0,76%","R$ 578.984.996,18","R$ 13,95","0,79",N/A,N/A,N/A,N/A,N/A,N/A,1
2023-02-01,RNDP11,Títulos e Val. Mob.,"R$ 154,50",32.0,"R$ 0,82","0,53%","1,56%","4,06%","10,02%","0,52%","0,68%","0,84%","0,53%","0,00%","0,53%","0,53%","R$ 20.781.882,83","R$ 193,35","0,80",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,HCHG11,Outros,"R$ 82,87",42.0,"R$ 1,00","1,21%","3,52%","7,00%","13,12%","1,17%","1,17%","1,09%","1,21%","0,00%","1,21%","1,21%","R$ 121.349.729,97","R$ 101,12","0,82",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,KNRI11,Híbrido,"R$ 139,75",19060.0,"R$ 0,91","0,65%","2,00%","3,82%","7,58%","0,67%","0,64%","0,63%","0,65%","0,00%","0,65%","0,65%","R$ 3.861.168.482,44","R$ 159,84","0,87",N/A,N/A,N/A,N/A,"2,00%","6,72%",20
2023-02-01,SPTW11,Lajes Corporativas,"R$ 40,49",1577.0,"R$ 0,42","1,04%","3,11%","5,89%","11,40%","1,04%","0,98%","0,95%","1,04%","0,00%","1,04%","1,04%","R$ 100.226.047,42","R$ 55,74","0,73",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2023-02-01,PLOG11,Logística,"R$ 72,18",2060.0,"R$ 0,75","1,04%","3,05%","5,89%","12,31%","1,02%","0,98%","1,03%","1,04%","0,00%","1,04%","1,04%","R$ 79.718.648,16","R$ 106,29","0,68",N/A,N/A,N/A,N/A,"20,40%",N/A,1
2023-02-01,VIUR11,Títulos e Val. Mob.,"R$ 7,03",70460.0,"R$ 0,07","1,02%","2,93%","5,57%","11,49%","0,98%","0,93%","0,96%","1,02%","0,00%","1,02%","1,02%","R$ 247.977.447,94","R$ 9,20","0,76",N/A,N/A,N/A,N/A,"0,00%",N/A,6
2023-02-01,RBRD11,Híbrido,"R$ 34,88",977.0,"R$ 0,32","0,92%","2,51%","4,73%","11,32%","0,84%","0,79%","0,94%","0,92%","0,00%","0,92%","0,92%","R$ 122.562.166,90","R$ 66,19","0,53",N/A,N/A,N/A,N/A,"15,52%",N/A,4
2023-02-01,RBHG11,Títulos e Val. Mob.,"R$ 84,00",4505.0,"R$ 1,00","1,19%","3,69%","7,74%","16,11%","1,23%","1,29%","1,34%","1,19%","0,00%","1,19%","1,19%","R$ 159.082.063,50","R$ 92,08","0,91",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,LUGG11,Residencial,"R$ 74,70",151.0,"R$ 0,55","0,74%","2,17%","4,20%","8,39%","0,72%","0,70%","0,70%","0,74%","0,00%","0,74%","0,74%","R$ 115.039.500,72","R$ 127,78","0,58",N/A,N/A,N/A,N/A,"2,40%",N/A,4
2023-02-01,SADI11,Títulos e Val. Mob.,"R$ 92,02",4589.0,"R$ 1,07","1,16%","3,46%","6,95%","13,61%","1,15%","1,16%","1,13%","1,16%","0,00%","1,16%","1,16%","R$ 314.970.824,76","R$ 99,04","0,93",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,TGAR11,Outros,"R$ 119,00",29304.0,"R$ 1,30","1,09%","3,40%","7,18%","14,54%","1,13%","1,20%","1,21%","1,09%","0,00%","1,09%","1,09%","R$ 1.834.999.005,05","R$ 133,12","0,89",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,HBRH11,Híbrido,"R$ 88,02",2890.0,"R$ 0,63","0,71%","2,16%","4,20%","9,23%","0,72%","0,70%","0,77%","0,71%","0,00%","0,71%","0,71%","R$ 313.800.866,55","R$ 113,20","0,78",N/A,N/A,N/A,N/A,N/A,N/A,3
2023-02-01,HLOG11,Logística,"R$ 86,42",741.0,"R$ 0,65","0,75%","2,18%","4,21%","8,58%","0,73%","0,70%","0,71%","0,75%","0,00%","0,75%","0,75%","R$ 494.996.222,85","R$ 116,47","0,74",N/A,N/A,N/A,N/A,"58,00%","0,00%",3
2023-02-01,VOTS11,Títulos e Val. Mob.,"R$ 85,25",87.0,"R$ 1,08","1,27%","3,68%","6,62%","14,88%","1,23%","1,10%","1,24%","1,27%","0,00%","1,27%","1,27%","R$ 77.236.917,57","R$ 93,29","0,91",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,JFLL11,Residencial,"R$ 59,01",1744.0,"R$ 0,62","1,05%","3,03%","5,54%","10,70%","1,01%","0,92%","0,89%","1,05%","0,00%","1,05%","1,05%","R$ 151.528.709,95","R$ 100,98","0,58",N/A,N/A,N/A,N/A,"28,00%",N/A,2
2023-02-01,HUSI11,Hospital,"R$ 1.145,00",14.0,"R$ 7,39","0,65%","1,99%","0,00%","0,00%","0,66%","0,00%","0,00%","0,65%","0,00%","0,65%","0,65%","R$ 115.563.688,11","R$ 993,14","1,15",N/A,N/A,N/A,N/A,N/A,N/A,0
2023-02-01,PLRI11,Títulos e Val. Mob.,"R$ 24,97",130.0,"R$ 0,11","0,44%","1,74%","4,00%","9,95%","0,58%","0,67%","0,83%","0,44%","0,00%","0,44%","0,44%","R$ 31.458.226,66","R$ 32,96","0,76","0,36%","-1,08%","-0,73%","-14,02%",N/A,N/A,0
2023-02-01,CXTL11,Logística,"R$ 393,51",12.0,"R$ 1,51","0,38%","0,87%","1,64%","2,96%","0,29%","0,27%","0,25%","0,38%","0,00%","0,38%","0,38%","R$ 26.235.934,44","R$ 489,50","0,80",N/A,N/A,N/A,N/A,"61,00%",N/A,3
2023-02-01,BBRC11,Outros,"R$ 95,51",1841.0,"R$ 0,99","1,04%","3,06%","5,97%","11,83%","1,02%","1,00%","0,99%","1,04%","0,00%","1,04%","1,04%","R$ 171.184.987,01","R$ 107,66","0,89",N/A,N/A,N/A,N/A,"5,37%","1,08%",20
