Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2021-10-30,BLMR11,Títulos e Val. Mob.,"R$ 7,38",172705.0,"R$ 0,07","0,85%","2,52%","4,86%","0,00%","0,84%","0,81%","0,00%","5,97%","-90,03%","-89,94%","-91,13%","R$ 225.460.215,74","R$ 8,83","0,84","0,74%","-90,16%","-90,08%","-90,18%",N/A,N/A,0
2021-10-30,ONEF11,Lajes Corporativas,"R$ 146,00",350.0,"R$ 0,73","0,50%","1,52%","2,95%","0,00%","0,51%","0,49%","0,00%","4,72%","1,08%","1,59%","3,96%","R$ 146.356.151,50","R$ 160,65","0,91","0,45%","0,02%","0,47%","3,91%","0,00%",N/A,1
2021-10-30,RCRB11,Lajes Corporativas,"R$ 143,00",2258.0,"R$ 0,95","0,66%","1,83%","3,39%","6,38%","0,61%","0,57%","0,53%","5,38%","0,07%","0,74%","-8,69%","R$ 716.832.509,12","R$ 194,23","0,74","0,49%","-0,93%","-0,44%","0,90%","14,40%",N/A,10
2021-10-30,MBRF11,Outros,"R$ 735,00",15.0,"R$ 7,50","0,93%","2,70%","5,15%","0,00%","0,90%","0,86%","0,00%","8,29%","-3,01%","-2,11%","-12,04%","R$ 116.234.506,35","R$ 1.143,32","0,64","0,66%","0,02%","0,68%","6,26%","0,00%",N/A,2
2021-10-30,JRDM11,Shoppings,"R$ 65,34",382.0,"R$ 0,20","0,31%","0,76%","2,12%","2,95%","0,25%","0,35%","0,25%","2,12%","-0,97%","-0,66%","4,80%","R$ 222.023.146,38","R$ 88,00","0,74",N/A,N/A,N/A,N/A,"2,40%",N/A,1
2021-10-30,MAXR11,Outros,"R$ 86,55",590.0,"R$ 0,72","0,81%","3,32%","4,82%","8,45%","1,11%","0,80%","0,70%","6,09%","0,11%","0,93%","-95,04%","R$ 132.488.311,69","R$ 117,70","0,74",N/A,N/A,N/A,N/A,"11,20%",N/A,8
2021-10-30,BRCR11,Híbrido,"R$ 69,05",33083.0,"R$ 0,46","0,64%","1,84%","3,50%","6,81%","0,61%","0,58%","0,57%","4,61%","-2,05%","-1,43%","-11,39%","R$ 2.857.507.812,90","R$ 107,27","0,64",N/A,N/A,N/A,N/A,"24,80%","18,10%",14
2021-10-30,HCTR11,Outros,"R$ 123,80",66462.0,"R$ 1,60","1,29%","3,71%","7,72%","16,78%","1,24%","1,29%","1,40%","11,82%","1,64%","2,95%","-10,55%","R$ 2.342.624.065,31","R$ 118,79","1,04","1,35%","-0,62%","0,72%","10,91%",N/A,N/A,0
2021-10-30,DEVA11,Títulos e Val. Mob.,"R$ 102,00",53429.0,"R$ 1,33","1,29%","3,88%","7,18%","0,00%","1,29%","1,20%","0,00%","10,92%","-0,13%","1,16%","-19,99%","R$ 1.075.044.399,82","R$ 98,20","1,04","1,35%","0,14%","1,49%","10,06%",N/A,N/A,0
2021-10-30,TORD11,Outros,"R$ 10,57",88271.0,"R$ 0,20","1,94%","3,52%","5,94%","12,58%","1,17%","0,99%","1,05%","8,84%","3,62%","5,63%","-6,11%","R$ 461.396.367,48","R$ 13,16","0,80","1,52%","-0,42%","1,09%","32,01%",N/A,N/A,0
2021-10-30,BLMG11,Logística,"R$ 96,92",4797.0,"R$ 0,90","0,92%","2,76%","5,46%","0,00%","0,92%","0,91%","0,00%","6,84%","1,26%","2,19%","-0,48%","R$ 388.041.454,59","R$ 101,83","0,95","0,88%","-1,34%","-0,46%","10,06%","0,00%","0,00%",4
2021-10-30,SEQR11,Outros,"R$ 80,92",512.0,"R$ 0,67","0,81%","2,56%","4,94%","0,00%","0,85%","0,82%","0,00%","5,67%","2,76%","3,60%","-5,13%","R$ 168.059.853,13","R$ 104,48","0,77","0,64%","-0,14%","0,50%","2,62%","0,00%",N/A,0
2021-10-30,CEOC11,Lajes Corporativas,"R$ 62,00",709.0,"R$ 0,46","0,74%","2,13%","4,08%","7,76%","0,71%","0,68%","0,65%","6,01%","-4,34%","-3,63%","-7,70%","R$ 156.599.916,44","R$ 86,25","0,72","0,54%","-0,08%","0,45%","2,79%","0,00%",N/A,1
2021-10-30,EQIN11,Títulos e Val. Mob.,"R$ 91,06",2596.0,"R$ 0,88","0,94%","2,83%","5,38%","11,13%","0,94%","0,90%","0,93%","8,17%","1,85%","2,81%","-3,33%","R$ 135.793.280,13","R$ 94,17","0,97","0,94%","0,32%","1,26%","8,35%",N/A,N/A,0
2021-10-30,MGFF11,Títulos e Val. Mob.,"R$ 65,00",24821.0,"R$ 0,50","0,74%","2,17%","4,24%","8,34%","0,72%","0,71%","0,69%","6,48%","-4,75%","-4,05%","-16,36%","R$ 710.399.687,20","R$ 78,49","0,83","0,64%","-1,26%","-0,63%","-5,83%",N/A,N/A,0
2021-10-30,FAED11,Outros,"R$ 142,24",181.0,"R$ 1,13","0,80%","2,25%","4,43%","8,33%","0,75%","0,74%","0,69%","6,46%","-6,65%","-5,91%","-23,09%","R$ 137.397.299,85","R$ 213,96","0,66","0,53%","0,00%","0,53%","3,44%","0,00%",N/A,3
2021-10-30,MGLG11,Logística,"R$ 75,49",483.0,"R$ 0,30","0,33%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,37%","-9,45%","-9,15%","-8,21%","R$ 112.790.091,71","R$ 97,68","0,77","0,31%","-3,09%","-2,79%","0,32%","0,00%",N/A,3
2021-10-30,BCFF11,Títulos e Val. Mob.,"R$ 70,20",33187.0,"R$ 0,50","0,69%","2,00%","3,72%","7,30%","0,67%","0,62%","0,61%","5,60%","2,31%","3,02%","-16,61%","R$ 2.017.441.964,56","R$ 80,10","0,88","0,62%","0,30%","0,92%","2,20%",N/A,N/A,0
2021-10-30,BTCR11,Títulos e Val. Mob.,"R$ 90,52",5755.0,"R$ 0,75","0,80%","2,40%","4,64%","8,48%","0,80%","0,77%","0,71%","6,65%","0,00%","0,80%","12,73%","R$ 469.638.941,06","R$ 97,64","0,93","0,77%","0,12%","0,89%","5,73%",N/A,N/A,0
2021-10-30,FEXC11,Títulos e Val. Mob.,"R$ 83,05",8899.0,"R$ 0,75","0,89%","2,44%","4,94%","9,28%","0,81%","0,82%","0,77%","7,62%","-6,30%","-5,46%","-4,27%","R$ 570.507.578,19","R$ 93,47","0,89","0,80%","-0,15%","0,65%","6,90%",N/A,N/A,0
2021-10-30,BMLC11,Lajes Corporativas,"R$ 88,62",9.0,"R$ 0,59","0,67%","1,89%","3,82%","7,49%","0,63%","0,64%","0,62%","5,47%","-3,64%","-3,00%","-2,02%","R$ 106.591.626,64","R$ 106,76","0,83","0,55%","-0,02%","0,54%","3,71%","0,00%",N/A,2
2021-10-30,RBRL11,Logística,"R$ 93,00",4793.0,"R$ 0,75","0,78%","2,09%","4,07%","7,59%","0,70%","0,68%","0,63%","5,79%","-4,94%","-4,20%","-5,65%","R$ 713.309.685,10","R$ 106,67","0,87","0,70%","-1,04%","-0,34%","5,63%","0,00%","0,00%",6
2021-10-30,RBRP11,Outros,"R$ 73,10",17637.0,"R$ 0,45","0,61%","1,69%","2,83%","6,28%","0,56%","0,47%","0,52%","4,48%","-2,84%","-2,25%","-20,84%","R$ 1.039.528.286,23","R$ 85,35","0,86","0,53%","-1,10%","-0,58%","1,69%","9,00%","5,00%",17
2021-10-30,RELG11,Híbrido,"R$ 81,70",2600.0,"R$ 0,75","0,87%","2,57%","4,74%","0,00%","0,86%","0,79%","0,00%","7,01%","-2,21%","-1,37%","-5,59%","R$ 127.907.984,74","R$ 95,84","0,85","0,78%","-0,10%","0,68%","5,78%","9,10%","9,10%",3
2021-10-30,RECT11,Híbrido,"R$ 69,16",9653.0,"R$ 0,51","0,74%","1,95%","4,21%","8,71%","0,65%","0,70%","0,73%","6,47%","-9,75%","-9,08%","-23,68%","R$ 759.125.513,02","R$ 92,81","0,75","0,55%","-0,29%","0,26%","1,46%","27,50%",N/A,8
2021-10-30,RECR11,Títulos e Val. Mob.,"R$ 99,22",61566.0,"R$ 1,09","1,07%","3,14%","6,46%","13,48%","1,05%","1,08%","1,12%","9,53%","-3,74%","-2,71%","0,27%","R$ 1.844.612.969,83","R$ 95,19","1,04","1,14%","-0,27%","0,87%","10,26%",N/A,N/A,0
2021-10-30,FLCR11,Títulos e Val. Mob.,"R$ 101,00",3174.0,"R$ 1,33","1,29%","3,36%","0,00%","0,00%","1,12%","0,00%","0,00%","3,36%","1,84%","3,15%","5,90%","R$ 50.371.156,87","R$ 100,74","1,00","1,32%","-0,06%","1,26%","3,34%",N/A,N/A,0
2021-10-30,CVBI11,Títulos e Val. Mob.,"R$ 101,58",32345.0,"R$ 1,23","1,20%","3,00%","5,85%","13,23%","1,00%","0,98%","1,10%","8,93%","0,12%","1,32%","2,94%","R$ 990.958.436,13","R$ 99,93","1,02","1,23%","-0,19%","1,04%","9,69%",N/A,N/A,0
2021-10-30,CPFF11,Híbrido,"R$ 74,90",19199.0,"R$ 0,72","0,91%","2,78%","5,71%","11,24%","0,93%","0,95%","0,94%","8,52%","-0,87%","0,02%","1,91%","R$ 427.648.614,88","R$ 78,47","0,95","0,92%","0,27%","1,19%","0,63%",N/A,N/A,0
2021-10-30,RVBI11,Títulos e Val. Mob.,"R$ 83,67",2469.0,"R$ 0,75","0,85%","2,51%","4,84%","9,20%","0,84%","0,81%","0,77%","7,11%","-4,00%","-3,18%","-1,70%","R$ 127.536.457,54","R$ 88,57","0,94","0,85%","-3,17%","-2,35%","-1,86%",N/A,N/A,0
2021-10-30,RBRY11,Títulos e Val. Mob.,"R$ 101,04",6826.0,"R$ 0,90","0,87%","2,37%","4,81%","9,11%","0,79%","0,80%","0,76%","6,89%","6,45%","7,38%","3,89%","R$ 351.571.448,21","R$ 103,49","0,98","0,87%","-0,38%","0,48%","2,00%",N/A,N/A,0
2021-10-30,RBRR11,Títulos e Val. Mob.,"R$ 95,98",41977.0,"R$ 0,90","0,91%","2,53%","4,97%","8,62%","0,84%","0,83%","0,72%","6,94%","0,06%","0,98%","9,80%","R$ 1.033.899.951,56","R$ 99,78","0,96","0,90%","0,09%","0,99%","3,49%",N/A,N/A,0
2021-10-30,RBRF11,Títulos e Val. Mob.,"R$ 73,94",29776.0,"R$ 0,60","0,76%","2,27%","4,35%","8,69%","0,76%","0,72%","0,72%","6,24%","0,11%","0,87%","-15,06%","R$ 1.178.000.223,42","R$ 86,11","0,86","0,70%","-0,97%","-0,28%","0,83%",N/A,N/A,0
2021-10-30,IBFF11,Títulos e Val. Mob.,"R$ 61,38",844.0,"R$ 0,50","0,78%","2,56%","4,27%","7,49%","0,85%","0,71%","0,62%","5,84%","-6,57%","-5,84%","-13,97%","R$ 51.124.674,16","R$ 76,69","0,80","0,65%","-0,90%","-0,26%","-6,22%",N/A,N/A,0
2021-10-30,IRDM11,Títulos e Val. Mob.,"R$ 107,90",123067.0,"R$ 1,05","0,92%","2,88%","5,33%","11,19%","0,96%","0,89%","0,93%","8,05%","-1,79%","-0,89%","-15,20%","R$ 2.715.119.232,83","R$ 96,97","1,11","1,09%","-0,84%","0,24%","7,98%",N/A,N/A,0
2021-10-30,VSLH11,Outros,"R$ 10,10",119341.0,"R$ 0,18","1,79%","4,35%","8,36%","0,00%","1,45%","1,39%","0,00%","9,56%","0,80%","2,60%","10,84%","R$ 262.404.474,04","R$ 9,94","1,02","1,81%","-0,14%","1,67%","6,58%",N/A,N/A,0
2021-10-30,CPTS11,Títulos e Val. Mob.,"R$ 97,90",61733.0,"R$ 1,00","1,00%","3,02%","6,04%","12,06%","1,01%","1,01%","1,01%","9,08%","0,63%","1,63%","5,92%","R$ 2.427.021.347,40","R$ 94,14","1,04","1,06%","-0,82%","0,23%","4,99%",N/A,N/A,0
2021-10-30,BRLA11,Híbrido,N/A,N/A,"R$ 0,98","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 240.125.804,34","R$ 161,37",N/A,"0,61%","0,00%","0,61%","-2,02%",N/A,N/A,0
2021-10-30,TRNT11,Lajes Corporativas,"R$ 120,00",24.0,"R$ 0,30","0,24%","0,69%","1,80%","3,29%","0,23%","0,30%","0,27%","2,51%","5,51%","5,76%","-18,09%","R$ 814.574.293,68","R$ 206,98","0,58","0,14%","0,01%","0,15%","0,93%","53,90%",N/A,1
2021-10-30,MCCI11,Títulos e Val. Mob.,"R$ 100,00",41206.0,"R$ 1,00","0,99%","2,94%","5,47%","9,27%","0,98%","0,91%","0,77%","7,50%","-1,47%","-0,50%","5,92%","R$ 1.244.687.418,79","R$ 100,24","1,00","1,00%","-0,25%","0,74%","2,75%",N/A,N/A,0
2021-10-30,MGHT11,Hotel,"R$ 92,74",6.0,"R$ 0,58","0,63%","2,00%","4,17%","7,60%","0,67%","0,69%","0,63%","6,10%","-3,67%","-3,07%","-2,76%","R$ 129.005.818,48","R$ 98,19","0,94","0,59%","0,37%","0,96%","1,47%",N/A,N/A,0
2021-10-30,VGIR11,Títulos e Val. Mob.,"R$ 97,98",22978.0,"R$ 0,65","0,67%","2,05%","3,87%","6,92%","0,68%","0,64%","0,58%","5,41%","3,06%","3,75%","15,67%","R$ 437.044.080,45","R$ 96,98","1,01","0,67%","0,04%","0,71%","2,36%",N/A,N/A,0
2021-10-30,VGIP11,Outros,"R$ 98,99",13452.0,"R$ 1,30","1,29%","3,39%","6,17%","12,60%","1,13%","1,03%","1,05%","8,99%","-0,62%","0,66%","-3,73%","R$ 701.479.370,60","R$ 95,42","1,04","1,36%","-0,50%","0,86%","5,92%",N/A,N/A,0
2021-10-30,NAVT11,Títulos e Val. Mob.,"R$ 74,00",4239.0,"R$ 0,60","0,83%","2,38%","0,00%","0,00%","0,79%","0,00%","0,00%","3,45%","-4,55%","-3,76%","-18,63%","R$ 96.590.206,86","R$ 91,60","0,81","0,66%","-1,43%","-0,78%","-0,79%",N/A,N/A,0
2021-10-30,BLCP11,Outros,"R$ 81,96",13.0,"R$ 0,40","0,47%","1,69%","3,50%","7,64%","0,56%","0,58%","0,64%","5,51%","1,49%","1,97%","-13,11%","R$ 196.695.447,70","R$ 102,35","0,80","0,39%","-0,01%","0,38%","5,00%","7,90%",N/A,2
2021-10-30,MORE11,Títulos e Val. Mob.,"R$ 78,75",4438.0,"R$ 0,70","0,86%","2,55%","4,66%","8,71%","0,85%","0,78%","0,73%","6,23%","1,65%","2,53%","-22,20%","R$ 216.136.581,71","R$ 93,20","0,84","0,75%","-0,96%","-0,22%","-2,07%",N/A,N/A,0
2021-10-30,MGCR11,Títulos e Val. Mob.,"R$ 85,86",814.0,"R$ 0,80","0,91%","2,65%","5,09%","0,00%","0,88%","0,85%","0,00%","7,66%","-2,23%","-1,34%","-1,30%","R$ 134.984.834,54","R$ 94,91","0,90","0,84%","-0,06%","0,78%","6,20%",N/A,N/A,0
2021-10-30,GCRI11,Títulos e Val. Mob.,"R$ 98,90",502.0,"R$ 1,02","1,02%","3,06%","0,00%","0,00%","1,02%","0,00%","0,00%","5,95%","-0,14%","0,88%","3,70%","R$ 101.291.535,86","R$ 101,26","0,98","1,01%","0,41%","1,42%","2,46%",N/A,N/A,0
2021-10-30,GCFF11,Títulos e Val. Mob.,"R$ 76,07",491.0,"R$ 0,67","0,86%","2,55%","5,17%","10,53%","0,85%","0,86%","0,88%","7,91%","-3,88%","-3,05%","-10,80%","R$ 30.529.859,81","R$ 90,17","0,84","0,74%","-1,49%","-0,76%","-0,04%",N/A,N/A,0
2021-10-30,SNFF11,Títulos e Val. Mob.,"R$ 91,50",6256.0,"R$ 0,70","0,74%","2,07%","0,00%","0,00%","0,69%","0,00%","0,00%","2,59%","0,21%","0,95%","-3,03%","R$ 230.635.763,32","R$ 92,25","0,99","0,76%","-1,99%","-1,24%","-1,98%",N/A,N/A,0
2021-10-30,AFHI11,Títulos e Val. Mob.,"R$ 92,56",11472.0,"R$ 1,05","1,10%","3,09%","0,00%","0,00%","1,03%","0,00%","0,00%","4,66%","0,40%","1,51%","4,67%","R$ 174.528.044,01","R$ 97,63","0,95","1,08%","0,96%","2,04%","4,00%",N/A,N/A,0
2021-10-30,OUFF11,Títulos e Val. Mob.,"R$ 67,30",2243.0,"R$ 0,65","0,94%","2,70%","5,09%","9,61%","0,90%","0,85%","0,80%","7,29%","-6,95%","-6,08%","-14,40%","R$ 147.265.031,78","R$ 81,17","0,83","0,80%","-2,10%","-1,31%","-5,58%",N/A,N/A,0
2021-10-30,WTSP11B,Híbrido,"R$ 50,67",1.0,"R$ 0,36","0,72%","2,10%","3,51%","5,04%","0,70%","0,58%","0,42%","4,29%","7,48%","8,26%","0,03%","R$ 79.016.416,25","R$ 79,61","0,64","0,46%","-0,03%","0,43%","2,31%",N/A,N/A,0
2021-10-30,OURE11,Títulos e Val. Mob.,"R$ 85,59",1231.0,"R$ 1,10","1,29%","3,01%","5,90%","10,79%","1,00%","0,98%","0,90%","8,06%","-1,66%","-0,39%","-2,63%","R$ 83.308.960,59","R$ 96,29","0,89","1,14%","-1,03%","0,10%","3,52%",N/A,N/A,0
2021-10-30,OULG11,Outros,"R$ 58,39",2385.0,"R$ 0,50","0,80%","2,32%","4,44%","8,62%","0,77%","0,74%","0,72%","6,47%","-3,83%","-3,06%","-14,21%","R$ 230.513.211,34","R$ 92,90","0,63","0,54%","0,05%","0,58%","3,58%","0,00%",N/A,2
2021-10-30,RECX11,Outros,"R$ 97,28",212.0,"R$ 0,90","0,97%","2,53%","0,00%","0,00%","0,84%","0,00%","0,00%","5,49%","-6,90%","-6,00%","-1,78%","R$ 17.476.772,13","R$ 88,20","1,10","1,02%","-1,96%","-0,96%","-1,20%",N/A,N/A,0
2021-10-30,RZAK11,Títulos e Val. Mob.,"R$ 87,10",14107.0,"R$ 0,75","0,83%","2,31%","5,35%","0,00%","0,77%","0,89%","0,00%","5,87%","-3,18%","-2,38%","-4,15%","R$ 288.300.954,67","R$ 96,04","0,91","0,78%","-0,65%","0,13%","1,62%",N/A,N/A,0
2021-10-30,CORM11,Híbrido,"R$ 100,90",40.0,"R$ 1,06","1,03%","3,01%","0,00%","0,00%","1,00%","0,00%","0,00%","4,04%","-1,97%","-0,96%","-2,41%","R$ 87.424.491,11","R$ 95,31","1,06","1,11%","-1,26%","-0,16%","0,21%",N/A,N/A,0
2021-10-30,ARCT11,Híbrido,"R$ 100,80",892.0,"R$ 1,12","1,12%","2,83%","4,97%","15,70%","0,94%","0,83%","1,31%","11,64%","-1,24%","-0,13%","-18,87%","R$ 164.724.630,31","R$ 103,11","0,98","1,09%","-0,01%","1,08%","12,28%",N/A,N/A,4
2021-10-30,BLMC11,Outros,"R$ 98,48",44.0,"R$ 1,05","1,05%","2,98%","4,35%","0,00%","0,99%","0,72%","0,00%","4,35%","-0,16%","0,89%","2,16%","R$ 39.999.083,35","R$ 100,12","0,98","1,05%","-0,12%","0,92%","2,28%",N/A,N/A,0
2021-10-30,BTLG11,Logística,"R$ 105,98",30523.0,"R$ 0,72","0,67%","2,03%","3,88%","7,12%","0,68%","0,65%","0,59%","5,47%","1,37%","2,05%","-4,50%","R$ 1.516.402.298,06","R$ 99,57","1,06","0,72%","-0,97%","-0,26%","1,78%",N/A,"0,70%",16
2021-10-30,AFOF11,Títulos e Val. Mob.,"R$ 80,99",876.0,"R$ 0,84","1,06%","10,55%","0,00%","0,00%","3,52%","0,00%","0,00%","1,79%","-13,36%","-12,45%","-15,10%","R$ 69.520.499,69","R$ 100,58","0,81","0,83%","2,53%","3,38%","-3,49%",N/A,N/A,0
2021-10-30,ALZR11,Logística,"R$ 113,00",6609.0,"R$ 0,62","0,54%","1,74%","3,33%","5,55%","0,58%","0,55%","0,46%","4,65%","-0,34%","0,19%","-7,58%","R$ 642.993.788,51","R$ 108,58","1,04","0,57%","-0,01%","0,56%","3,88%","0,00%",N/A,13
2021-10-30,XPIN11,Outros,"R$ 89,95",7484.0,"R$ 0,63","0,67%","1,97%","3,80%","7,04%","0,66%","0,63%","0,59%","5,45%","-1,34%","-0,68%","-13,43%","R$ 732.471.149,48","R$ 111,21","0,81","0,57%","-0,35%","0,22%","4,19%","15,60%",N/A,5
2021-10-30,MCHY11,Títulos e Val. Mob.,"R$ 144,97",11.0,"R$ 1,30","1,18%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","1,18%","0,00%","1,18%","1,18%","R$ 354.104.192,56","R$ 100,11","1,45","1,30%","0,02%","1,32%","4,09%",N/A,N/A,0
2021-10-30,XPML11,Shoppings,"R$ 98,50",36370.0,"R$ 0,57","0,57%","1,72%","2,88%","4,93%","0,57%","0,48%","0,41%","3,57%","-1,27%","-0,72%","-7,28%","R$ 1.900.090.443,88","R$ 104,36","0,94","0,55%","-0,12%","0,43%","1,16%","4,60%",N/A,13
2021-10-30,FCFL11,Outros,"R$ 103,00",1285.0,"R$ 0,73","0,68%","2,02%","3,80%","6,78%","0,67%","0,63%","0,57%","5,39%","-3,26%","-2,61%","0,57%","R$ 352.488.694,23","R$ 101,46","1,02","0,72%","0,00%","0,72%","2,77%","0,00%",N/A,1
2021-10-30,ERCR11,Híbrido,"R$ 73.900,00",482.0,"R$ 1,05","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","-1,42%","R$ 180.352.941,80","R$ 75.906,12","0,97","0,00%","-2,46%","-2,46%","-6,35%",N/A,N/A,0
2021-10-30,BTAL11,Outros,"R$ 95,60",9591.0,"R$ 0,80","0,80%","2,36%","4,04%","0,00%","0,79%","0,67%","0,00%","4,38%","8,08%","8,94%","0,49%","R$ 612.337.743,99","R$ 102,35","0,93","0,78%","0,60%","1,38%","2,11%",N/A,N/A,7
2021-10-30,FLRP11,Shoppings,"R$ 1.265,00",15.0,"R$ 6,00","0,46%","1,34%","2,33%","4,73%","0,45%","0,39%","0,39%","3,71%","0,76%","1,22%","4,17%","R$ 108.449.902,89","R$ 1.662,53","0,76","0,36%","0,92%","1,28%","2,43%","1,89%",N/A,1
2021-10-30,RBHG11,Títulos e Val. Mob.,"R$ 81,20",2210.0,"R$ 0,75","0,88%","2,39%","4,84%","9,03%","0,80%","0,81%","0,75%","6,55%","-2,17%","-1,31%","9,70%","R$ 166.451.796,29","R$ 96,35","0,84",N/A,N/A,N/A,N/A,N/A,N/A,0
2021-10-30,CNES11,Lajes Corporativas,"R$ 37,02",639.0,"R$ 0,11","0,28%","1,05%","1,52%","3,34%","0,35%","0,25%","0,28%","2,24%","4,46%","4,75%","-22,80%","R$ 257.225.669,98","R$ 87,22","0,42","0,13%","-0,03%","0,10%","-4,21%","55,70%",N/A,1
2021-10-30,BTRA11,Outros,"R$ 87,70",4880.0,"R$ 0,55","0,62%","1,49%","0,00%","0,00%","0,50%","0,00%","0,00%","1,49%","-3,75%","-3,16%","-12,78%","R$ 336.049.679,75","R$ 99,88","0,88","0,56%","0,00%","0,55%","1,29%",N/A,N/A,0
2021-10-30,EDGA11,Lajes Corporativas,"R$ 24,34",2930.0,"R$ 0,13","0,54%","1,03%","3,15%","0,00%","0,34%","0,52%","0,00%","4,69%","-0,24%","0,30%","-17,49%","R$ 300.274.052,43","R$ 78,77","0,31","0,17%","-0,04%","0,13%","0,15%","48,80%",N/A,1
