Data,Ativo,Setor,Preço,Volume (21d),Dividendo,Dividend Yield,Dividend Yield 3M (acumulado),Dividend Yield 6M (acumulado),Dividend Yield 12M (acumulado),Dividend Yield 3M (média),Dividend Yield 6M (média),Dividend Yield 12M (média),Dividend Yield no Ano,Variação Preço,Rentabilidade no Período,Rentabilidade Acumulada,Patrimônio Líquido,Valor Patrimonial,P/VPA,Dividend Yield Patrimonial,Variação Patrimonial,Rentabilidade Patrimonial no Período,Rentabilidade Patrimonial Acumulada,Vacância Física,Vacância Financeira,Qtd Ativos
2018-08-01,FEXC11,Títulos e Val. Mob.,"106,07",0.0,"R$ 1,0100","0,9080%","2,5603%","4,7627%","8,4296%","0,8534%","0,7938%","0,7025%","5,6281%","3,7787%","4,7210%","13,1182%","R$ 147.439.884,2800","R$ 100,8978","1,0513","0,9334%","0,2947%","1,2308%","5,0364%",N/A,N/A,0
2018-08-01,EDGA11,Lajes Corporativas,"38,32",0.0,"R$ 0,0972","0,2498%","0,7233%","1,3801%","3,0634%","0,2411%","0,2300%","0,2553%","1,3801%","1,9110%","2,1656%","-18,6179%","R$ 310.563.246,5300","R$ 81,4687","0,4704",,,,,"25,8000%",N/A,1
2018-08-01,NSLU11,Hospital,"215,02",0.0,"R$ 1,8086","0,8229%","2,1020%","3,8433%","7,7399%","0,7007%","0,6406%","0,6450%","3,8433%","-4,4435%","-3,6571%","-13,6592%","R$ 236.205.683,9700","R$ 206,3292","1,0421",,,,,"0,0000%",N/A,1
2018-08-01,HTMX11,Hotel,"118,00",0.0,"R$ 0,4970","0,4114%","1,3015%","2,2908%","5,5143%","0,4338%","0,3818%","0,4595%","2,8335%","1,9409%","2,3603%","-5,1418%","R$ 150.996.455,1600","R$ 134,9436","0,8744","0,3683%","0,1381%","0,5069%","3,1711%","30,0000%",N/A,24
2018-08-01,MAXR11,Outros,"1.890,01",0.0,"R$ 37,4189","1,9539%","2,7104%","3,9582%","8,5003%","0,9035%","0,6597%","0,7084%","3,9582%","0,2665%","2,2256%","-0,5012%","R$ 108.705.216,3700","R$ 1.834,8420","1,0301","2,0394%","-1,3048%","0,7080%","4,0428%","0,0000%",N/A,8
2018-08-01,JRDM11,Shoppings,"70,00",0.0,"R$ 0,4176","0,6051%","1,5606%","2,7361%","5,7706%","0,5202%","0,4560%","0,4809%","2,7361%","-2,7343%","-2,1458%","-12,9819%","R$ 188.942.795,7600","R$ 84,9922","0,8236",,,,,"2,5800%",N/A,1
2018-08-01,ALMI11,Lajes Corporativas,"1.290,01",0.0,"R$ 0,0000","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","-2,9364%","-2,9364%","-25,1361%","R$ 214.462.430,3400","R$ 2.048,3518","0,6298","0,0000%","-0,0312%","-0,0312%","0,9757%","82,0000%",N/A,1
2018-08-01,TRNT11,Lajes Corporativas,"178,60",110.0,"R$ 0,3868","0,2102%","0,6872%","1,3045%","3,0874%","0,2291%","0,2174%","0,2573%","1,5006%","-5,6410%","-5,4427%","4,9261%","R$ 738.181.364,8400","R$ 187,5670","0,9522","0,2062%","0,1303%","0,3368%","2,4629%","21,1000%",N/A,1
2018-08-01,FVBI11,Lajes Corporativas,"100,37",0.0,"R$ 0,5395","0,5395%","1,4656%","2,5809%","4,7708%","0,4885%","0,4301%","0,3976%","2,5809%","1,3479%","1,8947%","0,1060%","R$ 202.276.488,5800","R$ 94,0821","1,0668","0,5734%","0,0162%","0,5897%","21,6324%","22,4000%",N/A,1
2018-08-01,FCFL11,Outros,"1.900,00",93.0,"R$ 11,5269","0,6067%","1,7651%","3,2548%","6,2605%","0,5884%","0,5425%","0,5217%","3,7316%","0,0527%","0,6597%","-12,2367%","R$ 261.936.410,2700","R$ 1.568,4815","1,2114","0,6827%","0,0348%","0,7177%","5,3848%","0,0000%",N/A,1
2018-08-01,THRA11,Lajes Corporativas,"106,00",1201.0,"R$ 0,5885","0,5462%","1,3652%","2,4370%","4,9690%","0,4551%","0,4062%","0,4141%","2,8083%","5,6373%","6,2142%","-1,9360%","R$ 134.819.520,3400","R$ 91,5441","1,1579","0,6429%","-0,0733%","0,5691%","10,7563%","0,0000%",N/A,1
2018-08-01,CEOC11,Lajes Corporativas,"79,70",742.0,"R$ 0,5270","0,6526%","1,8842%","3,7141%","6,2470%","0,6281%","0,6190%","0,5206%","4,3024%","-5,0000%","-4,3800%","-6,3457%","R$ 151.978.903,9600","R$ 83,7028","0,9522","0,6296%","-0,0520%","0,5773%","8,2055%","0,0000%",N/A,1
2018-08-01,GGRC11,Logística,"125,97",14931.0,"R$ 0,8800","0,7202%","1,8689%","3,6163%","7,5571%","0,6230%","0,6027%","0,6298%","4,1438%","-0,3344%","0,3834%","-4,0441%","R$ 472.278.007,9200","R$ 122,7899","1,0259","0,4968%","8,5792%","9,1186%","15,4317%","0,0000%","0,0000%",13
2018-08-01,OUJP11,,"99,16",672.0,"R$ 0,5184","0,5159%","1,7351%","3,6824%","7,7839%","0,5784%","0,6137%","0,6487%","4,3416%","-0,0199%","0,4959%","-1,2012%","R$ 73.750.813,2100","R$ 102,4317","0,9681","0,6150%","0,5448%","1,1632%","5,0027%",N/A,N/A,0
2018-08-01,HCRI11,Hospital,"314,00",0.0,"R$ 2,3087","0,7400%","2,1146%","4,0254%","7,9664%","0,7049%","0,6709%","0,6639%","4,7267%","-1,8837%","-1,1577%","-0,0766%","R$ 62.905.706,4400","R$ 314,5285","0,9983","0,7340%","-0,0054%","0,7285%","5,1717%","0,0000%",N/A,1
2018-08-01,RBRF11,Títulos e Val. Mob.,"98,87",2164.0,"R$ 0,8000","0,8073%","2,3765%","4,1118%","0,0000%","0,7922%","0,6853%","0,0000%","3,7202%","-4,7115%","-3,9423%","6,5719%","R$ 76.430.577,8200","R$ 94,3597","1,0478","0,6889%","-1,5550%","-0,8768%","-0,4831%",N/A,N/A,0
2018-08-01,VISC11,Shoppings,"101,85",19036.0,"R$ 0,6100","0,5951%","1,7848%","3,4386%","0,0000%","0,5949%","0,5731%","0,0000%","3,9930%","1,4851%","2,0891%","2,5513%","R$ 809.745.754,7000","R$ 99,2362","1,0263","0,6147%","-0,2223%","0,3910%","5,2579%","4,5000%",N/A,7
2018-08-01,XPML11,Shoppings,"92,93",6796.0,"R$ 0,4347","0,4678%","1,2939%","2,7883%","0,0000%","0,4313%","0,4647%","0,0000%","3,2792%","-6,1313%","-5,6922%","-8,0000%","R$ 289.989.405,3300","R$ 113,9813","0,8153","0,3814%","0,0176%","0,3991%","22,8654%","3,4000%",N/A,3
2018-08-01,BCFF11,Títulos e Val. Mob.,"79,00",12624.0,"R$ 0,5300","0,6625%","1,9357%","3,6569%","7,5711%","0,6452%","0,6095%","0,6309%","4,2606%","-0,2991%","0,3614%","1,7943%","R$ 488.708.071,6900","R$ 82,1446","0,9617","0,6452%","0,4155%","1,0634%","-4,5583%",N/A,N/A,0
2018-08-01,MALL11,Shoppings,"99,45",2527.0,"R$ 0,6200","0,6228%","1,8622%","3,5652%","0,0000%","0,6207%","0,5942%","0,0000%","4,0354%","-0,4500%","0,1700%","3,6372%","R$ 178.116.797,7700","R$ 95,7548","1,0386","0,6475%","-0,6299%","0,0135%","3,9375%","0,0000%",N/A,1
2018-08-01,UBSR11,Títulos e Val. Mob.,"102,00",718.0,"R$ 0,5988","0,5813%","1,5020%","0,0000%","0,0000%","0,5007%","0,0000%","0,0000%","1,5020%","-0,9615%","-0,3858%","-2,6311%","R$ 29.977.759,4100","R$ 96,4262","1,0578","0,6210%","-1,0367%","-0,4222%","2,1658%",N/A,N/A,0
2018-08-01,BZLI11,Títulos e Val. Mob.,"13,61",26088.0,"R$ 0,0000","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,6787%","0,6787%","1,1364%","R$ 297.894.670,8800","R$ 12,4086","1,0968",,,,,N/A,N/A,0
2018-08-01,ALZR11,Outros,"93,86",1384.0,"R$ 0,6403","0,6822%","2,0697%","3,9796%","0,0000%","0,6899%","0,6633%","0,0000%","4,3197%","1,4593%","2,1514%","-5,3422%","R$ 97.103.885,2600","R$ 97,3920","0,9637","0,6574%","-0,0092%","0,6482%","6,5763%","0,0000%",N/A,2
2018-08-01,MGFF11,Títulos e Val. Mob.,"90,98",0.0,"R$ 0,3600","0,3818%","1,0292%","0,0000%","0,0000%","0,3431%","0,0000%","0,0000%","1,3580%","1,3871%","1,7742%","-4,4230%","R$ 109.867.843,0300","R$ 91,1065","0,9986","0,3951%","0,6321%","1,0298%","-3,6913%",N/A,N/A,0
2018-08-01,IRDM11,Títulos e Val. Mob.,"96,89",1639.0,"R$ 0,8458","0,8734%","1,9987%","0,0000%","0,0000%","0,6662%","0,0000%","0,0000%","2,7122%","1,4031%","2,2888%","0,4583%","R$ 103.210.864,2600","R$ 95,5656","1,0139","0,8850%","0,3550%","1,2432%","3,0096%",N/A,N/A,0
2018-08-01,HFOF11,Títulos e Val. Mob.,"91,00",2734.0,"R$ 0,5400","0,5775%","2,4509%","0,0000%","0,0000%","0,8170%","0,0000%","0,0000%","3,0065%","6,1776%","6,7908%","-3,6578%","R$ 194.089.529,3300","R$ 87,8843","1,0355","0,9899%","-7,2011%","-6,2824%","-10,1901%",N/A,N/A,0
2018-08-01,WPLZ11,Shoppings,"58,00",216.0,"R$ 0,2754","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%",,"0,0000%","0,0000%","-12,7069%","R$ 81.931.363,2400","R$ 82,8142","0,7004","0,3326%","0,1414%","0,4745%","2,8195%","11,0000%",N/A,1
2018-08-01,XPLG11,Logística,"91,07",3222.0,"R$ 0,1341","0,1383%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,4665%","-0,5128%","-0,3753%","-2,5471%","R$ 347.385.742,3600","R$ 94,8843","0,9598","0,3373%","0,0000%","0,3373%","0,3373%",N/A,N/A,0
2018-08-01,OUCY11,,"92,00",816.0,"R$ 0,4703","0,5111%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","1,3443%","-6,5990%","-6,1216%","-6,7578%","R$ 51.088.752,9900","R$ 95,6869","0,9615","0,5305%","0,0595%","0,5903%","0,9246%",N/A,N/A,0
2018-08-01,RBRR11,Títulos e Val. Mob.,"97,00",1669.0,"R$ 0,7046","0,7317%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","1,5322%","1,3579%","2,0996%","-2,2275%","R$ 142.215.641,5500","R$ 96,0636","1,0097","0,7335%","0,0772%","0,8112%","1,4389%",N/A,N/A,0
2018-08-01,RDPD11,Títulos e Val. Mob.,"95,00",47.0,"R$ 0,3800","0,3950%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","1,0603%","0,0000%","0,3950%","-2,7775%","R$ 105.075.916,2500","R$ 97,4692","0,9747","0,6566%","0,2972%","0,9558%","0,9558%",N/A,N/A,0
2018-08-01,HGRU11,Híbrido,"105,00",1659.0,"R$ 0,6800","0,6355%","0,6355%","0,6355%","0,6355%","0,2118%","0,1059%","0,0530%","0,6355%","7,0000%","7,6800%","7,6800%",,,,,,,,N/A,N/A,1
