Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2022-08-01,VVPR11,Híbrido,"R$ 98,99",243.0,"R$ 0,85","0,86%","2,45%","4,95%","9,56%","0,82%","0,83%","0,80%","4,95%","1,94%","2,81%","11,28%","R$ 238.445.073,76","R$ 103,41","0,96","0,74%","0,02%","0,76%","1,53%","0,00%",N/A,6
2022-08-01,FIIB11,Híbrido,"R$ 449,00",363.0,"R$ 3,50","0,78%","2,32%","4,49%","8,86%","0,77%","0,75%","0,74%","4,49%","5,65%","6,47%","1,66%","R$ 312.971.256,27","R$ 456,89","0,98","0,77%","0,03%","0,80%","4,45%","6,28%",N/A,1
2022-08-01,BBRC11,Outros,"R$ 98,00",643.0,"R$ 0,99","1,01%","2,99%","5,86%","11,09%","1,00%","0,98%","0,92%","6,75%","-2,29%","-1,31%","4,50%","R$ 169.793.294,57","R$ 106,79","0,92","0,93%","-0,35%","0,57%","4,54%","5,37%","1,08%",20
2022-08-01,RBVO11,Outros,"R$ 11,08",178.0,"R$ 0,03","0,27%","0,72%","1,75%","3,86%","0,24%","0,29%","0,32%","2,12%","-2,81%","-2,54%","-8,00%","R$ 11.130.541,60","R$ 21,58","0,51","0,20%","-9,00%","-8,82%","-4,40%",N/A,N/A,0
2022-08-01,MFII11,Híbrido,"R$ 93,95",2198.0,"R$ 1,10","1,17%","3,45%","6,74%","13,27%","1,15%","1,12%","1,11%","7,81%","-1,26%","-0,11%","-7,90%","R$ 415.210.240,51","R$ 100,13","0,94","1,10%","-2,30%","-1,22%","-1,90%",N/A,N/A,9
2022-08-01,MFAI11,Híbrido,"R$ 61,28",208.0,"R$ 0,51","0,83%","2,26%","5,81%","11,73%","0,75%","0,97%","0,98%","7,11%","-4,65%","-3,86%","-12,28%","R$ 21.919.437,92","R$ 70,88","0,86","0,59%","-5,77%","-5,21%","-9,42%",N/A,N/A,0
2022-08-01,RBHG11,Títulos e Val. Mob.,"R$ 86,86",5294.0,"R$ 1,30","1,50%","4,60%","8,37%","15,66%","1,53%","1,40%","1,31%","9,44%","-0,62%","0,87%","7,26%","R$ 166.247.676,66","R$ 96,23","0,90","1,52%","-0,33%","1,18%","7,36%",N/A,N/A,0
2022-08-01,RMAI11,Lajes Corporativas,"R$ 35,50",2144.0,"R$ 0,26","0,73%","2,29%","4,44%","5,52%","0,76%","0,74%","0,46%","5,52%","6,32%","7,10%","-6,24%","R$ 265.036.448,14","R$ 108,45","0,33","0,24%","-0,12%","0,12%","1,23%","23,44%",N/A,1
2022-08-01,KNCR11,Títulos e Val. Mob.,"R$ 102,49",150928.0,"R$ 1,15","1,12%","3,21%","5,97%","9,92%","1,07%","0,99%","0,83%","6,79%","0,52%","1,65%","9,76%","R$ 4.189.831.147,94","R$ 101,08","1,01","1,04%","-0,04%","1,00%","5,95%",N/A,N/A,0
2022-08-01,KNSC11,Títulos e Val. Mob.,"R$ 91,25",41380.0,"R$ 0,91","1,00%","3,59%","7,00%","14,86%","1,20%","1,17%","1,24%","8,26%","-3,01%","-2,04%","-0,42%","R$ 1.178.095.205,05","R$ 88,74","1,03","1,23%","-0,77%","0,45%","6,03%",N/A,N/A,0
2022-08-01,KNCA11,Títulos e Val. Mob.,"R$ 106,48",6939.0,"R$ 1,21","1,14%","3,63%","0,00%","0,00%","1,21%","0,00%","0,00%","6,85%","-1,05%","0,07%","3,39%","R$ 713.933.343,01","R$ 100,93","1,06","1,24%","-0,02%","1,22%","5,57%",N/A,N/A,0
2022-08-01,BCIA11,Títulos e Val. Mob.,"R$ 82,70",1337.0,"R$ 0,74","0,89%","2,67%","5,14%","9,64%","0,89%","0,86%","0,80%","5,88%","-0,27%","0,63%","1,23%","R$ 383.402.960,89","R$ 103,09","0,80","0,72%","-1,56%","-0,86%","2,93%",N/A,N/A,0
2022-08-01,HSML11,Shoppings,"R$ 77,79",16450.0,"R$ 0,65","0,84%","2,44%","4,71%","8,75%","0,81%","0,78%","0,73%","5,43%","-0,26%","0,58%","7,76%","R$ 1.560.330.116,85","R$ 98,88","0,79","0,70%","0,00%","0,70%","2,33%","4,50%",N/A,5
2022-08-01,KISU11,Títulos e Val. Mob.,"R$ 7,89",99332.0,"R$ 0,07","0,89%","3,20%","5,75%","10,42%","1,07%","0,96%","0,87%","6,55%","3,41%","4,33%","3,46%","R$ 389.862.797,69","R$ 8,82","0,89","1,13%","-1,97%","-0,86%","-1,56%",N/A,N/A,0
2022-08-01,HUSC11,Outros,"R$ 103,00",6.0,"R$ 0,99","0,96%","2,94%","4,92%","8,24%","0,98%","0,82%","0,69%","5,27%","0,49%","1,45%","-3,28%","R$ 113.579.867,97","R$ 142,94","0,72","0,67%","-0,02%","0,66%","2,06%",N/A,N/A,0
2022-08-01,RBFF11,Títulos e Val. Mob.,"R$ 56,50",13357.0,"R$ 0,50","0,88%","2,85%","5,61%","10,59%","0,95%","0,94%","0,88%","6,46%","6,60%","7,55%","8,76%","R$ 238.787.918,29","R$ 63,69","0,89","0,82%","-1,96%","-1,15%","1,97%",N/A,N/A,0
2022-08-01,HPDP11,Shoppings,"R$ 81,93",35.0,"R$ 0,45","0,55%","1,63%","3,27%","6,28%","0,54%","0,55%","0,52%","3,81%","-0,64%","-0,10%","1,93%","R$ 276.466.651,11","R$ 95,04","0,86","0,47%","0,27%","0,74%","3,17%","2,00%",N/A,1
2022-08-01,VISC11,Shoppings,"R$ 100,89",17067.0,"R$ 0,71","0,70%","2,09%","4,14%","7,96%","0,70%","0,69%","0,66%","4,82%","-0,11%","0,59%","5,32%","R$ 2.032.393.471,48","R$ 114,85","0,88","0,61%","-0,26%","0,34%","2,51%","8,30%",N/A,15
2022-08-01,HFOF11,Títulos e Val. Mob.,"R$ 69,29",15705.0,"R$ 0,62","0,89%","2,57%","4,94%","9,31%","0,86%","0,82%","0,78%","5,70%","-1,03%","-0,14%","-7,17%","R$ 1.889.367.743,00","R$ 82,15","0,84","0,73%","-1,39%","-0,67%","1,22%",N/A,N/A,0
2022-08-01,HAAA11,Lajes Corporativas,"R$ 89,98",11.0,"R$ 0,54","0,60%","1,85%","3,55%","6,94%","0,62%","0,59%","0,58%","4,11%","-4,27%","-3,69%","-2,14%","R$ 311.892.885,71","R$ 90,27","1,00","0,71%","-2,67%","-1,98%","-1,33%","17,00%",N/A,1
2022-08-01,RBRD11,Híbrido,"R$ 38,27",884.0,"R$ 0,30","0,78%","2,63%","6,59%","8,74%","0,88%","1,10%","0,73%","7,00%","0,05%","0,84%","-4,59%","R$ 129.341.669,11","R$ 69,85","0,55","0,65%","-0,87%","-0,22%","0,72%","15,52%",N/A,4
2022-08-01,SADI11,Títulos e Val. Mob.,"R$ 91,00",4583.0,"R$ 1,04","1,14%","3,46%","6,43%","10,55%","1,15%","1,07%","0,88%","7,32%","-0,30%","0,84%","8,87%","R$ 320.555.798,80","R$ 100,80","0,90","1,05%","-0,17%","0,88%","5,99%",N/A,N/A,0
2022-08-01,LASC11,Shoppings,"R$ 92,00",1.0,"R$ 0,35","0,38%","1,47%","3,69%","7,03%","0,49%","0,61%","0,59%","4,09%","0,01%","0,39%","6,48%","R$ 282.238.377,82","R$ 112,08","0,82","0,56%","-0,16%","0,40%","1,92%","2,40%",N/A,3
2022-08-01,VIUR11,Títulos e Val. Mob.,"R$ 7,00",30867.0,"R$ 0,07","1,03%","2,98%","5,92%","11,06%","0,99%","0,99%","0,92%","6,84%","-2,37%","-1,37%","-90,14%","R$ 255.230.085,92","R$ 9,47","0,74","0,76%","-0,42%","0,34%","-89,75%","0,00%",N/A,6
2022-08-01,NVIF11B,Outros,N/A,N/A,"R$ 0,44","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 87.208.167,50","R$ 258,47",N/A,"0,17%","1,48%","1,65%","2,08%",N/A,N/A,0
2022-08-01,VINO11,Lajes Corporativas,"R$ 44,17",25244.0,"R$ 0,34","0,77%","2,23%","4,33%","9,80%","0,74%","0,72%","0,82%","4,99%","0,09%","0,86%","-10,12%","R$ 894.547.083,83","R$ 54,00","0,82","0,63%","-0,39%","0,24%","1,14%","4,20%",N/A,9
2022-08-01,RBCO11,Lajes Corporativas,"R$ 38,80",2251.0,"R$ 0,35","0,90%","2,73%","4,99%","9,50%","0,91%","0,83%","0,79%","5,62%","-2,00%","-1,11%","-26,18%","R$ 323.640.702,11","R$ 85,64","0,45","0,41%","0,54%","0,95%","-12,79%","46,00%","50,00%",4
2022-08-01,FIIP11B,Logística,"R$ 150,00",334.0,"R$ 1,35","0,90%","2,56%","4,92%","9,46%","0,85%","0,82%","0,79%","5,71%","-2,67%","-1,79%","-3,19%","R$ 172.464.767,86","R$ 186,01","0,81","0,69%","-7,30%","-6,65%","-3,52%","0,00%",N/A,7
2022-08-01,PATC11,Lajes Corporativas,"R$ 66,75",6533.0,"R$ 0,92","1,38%","2,32%","3,70%","6,53%","0,77%","0,62%","0,54%","4,16%","-1,42%","-0,06%","6,30%","R$ 302.486.453,09","R$ 86,99","0,77","0,37%","-0,20%","0,17%","3,03%","21,90%","18,90%",6
2022-08-01,VLOL11,Lajes Corporativas,"R$ 98,01",187.0,"R$ 0,59","0,60%","1,76%","3,50%","6,58%","0,59%","0,58%","0,55%","4,05%","-0,53%","0,07%","9,16%","R$ 184.805.807,65","R$ 103,54","0,95","0,60%","0,00%","0,60%","2,23%","0,00%",N/A,1
2022-08-01,AIEC11,Lajes Corporativas,"R$ 73,48",1957.0,"R$ 0,72","0,98%","2,92%","6,27%","11,09%","0,97%","1,04%","0,92%","7,05%","-3,94%","-2,99%","0,53%","R$ 488.355.728,68","R$ 101,21","0,73","0,79%","-0,15%","0,64%","4,15%","0,00%",N/A,2
2022-08-01,VCRR11,Residencial,"R$ 69,95",1226.0,"R$ 0,67","0,96%","2,80%","5,52%","10,60%","0,93%","0,92%","0,88%","6,38%","-2,30%","-1,37%","-3,82%","R$ 239.486.973,89","R$ 119,74","0,58","0,56%","-0,04%","0,52%","3,50%",N/A,N/A,0
2022-08-01,HSAF11,Títulos e Val. Mob.,"R$ 93,49",2809.0,"R$ 1,00","1,07%","3,70%","7,31%","13,85%","1,23%","1,22%","1,15%","8,47%","-1,16%","-0,11%","7,34%","R$ 167.561.916,11","R$ 94,47","0,99","1,32%","-0,57%","0,74%","6,47%",N/A,N/A,0
2022-08-01,BNFS11,Outros,"R$ 117,00",375.0,"R$ 1,47","1,26%","3,65%","6,87%","12,79%","1,22%","1,14%","1,07%","7,90%","-0,41%","0,84%","-0,28%","R$ 69.417.286,55","R$ 99,17","1,18","1,43%","0,01%","1,44%","5,44%","0,00%",N/A,18
2022-08-01,HBRH11,Híbrido,"R$ 84,00",593.0,"R$ 0,65","0,77%","2,35%","5,03%","10,75%","0,78%","0,84%","0,90%","5,86%","1,45%","2,23%","-1,61%","R$ 313.254.682,35","R$ 113,00","0,74","0,58%","-0,06%","0,52%","4,26%",N/A,N/A,3
2022-08-01,APTO11,Híbrido,"R$ 9,79",2838.0,"R$ 0,12","1,23%","3,72%","6,92%","0,00%","1,24%","1,15%","0,00%","7,81%","-1,71%","-0,50%","4,76%","R$ 40.594.621,00","R$ 10,12","0,97","1,29%","4,60%","5,95%","9,05%",N/A,N/A,0
2022-08-01,RFOF11,Títulos e Val. Mob.,"R$ 70,00",7048.0,"R$ 0,67","0,96%","2,88%","5,66%","10,71%","0,96%","0,94%","0,89%","6,54%","-1,20%","-0,25%","1,52%","R$ 88.565.526,09","R$ 82,14","0,85","0,84%","-2,38%","-1,56%","-1,16%",N/A,N/A,0
2022-08-01,BBFO11,Títulos e Val. Mob.,"R$ 70,61",1225.0,"R$ 0,89","1,26%","3,63%","6,66%","11,96%","1,21%","1,11%","1,00%","7,77%","0,30%","1,56%","5,13%","R$ 335.434.009,59","R$ 83,78","0,84","1,05%","-1,88%","-0,84%","2,19%",N/A,N/A,0
2022-08-01,VTLT11,Logística,"R$ 88,97",1741.0,"R$ 0,83","0,93%","2,75%","5,42%","10,24%","0,92%","0,90%","0,85%","6,32%","-1,11%","-0,19%","3,17%","R$ 217.302.350,26","R$ 102,74","0,87","0,81%","0,05%","0,86%","4,38%","0,00%","0,00%",1
2022-08-01,KFOF11,Títulos e Val. Mob.,"R$ 74,87",7021.0,"R$ 0,70","0,93%","2,71%","5,32%","9,75%","0,90%","0,89%","0,81%","6,15%","-1,38%","-0,46%","4,70%","R$ 420.813.314,77","R$ 92,83","0,81","0,75%","-2,55%","-1,81%","3,13%",N/A,N/A,0
2022-08-01,JPPA11,Títulos e Val. Mob.,"R$ 101,61",10020.0,"R$ 1,77","1,74%","5,59%","10,40%","17,47%","1,86%","1,73%","1,46%","11,63%","-4,23%","-2,56%","16,96%","R$ 64.049.671,56","R$ 106,05","0,96","1,92%","-0,49%","1,43%","10,67%",N/A,N/A,0
2022-08-01,VRTA11,Títulos e Val. Mob.,"R$ 95,67",21870.0,"R$ 1,10","1,15%","3,64%","7,10%","13,71%","1,21%","1,18%","1,14%","8,28%","-2,18%","-1,05%","-1,07%","R$ 1.255.993.323,47","R$ 95,49","1,00","1,27%","-0,81%","0,45%","7,14%",N/A,N/A,0
2022-08-01,BRCO11,Logística,"R$ 99,00",19786.0,"R$ 0,65","0,66%","2,09%","3,99%","7,68%","0,70%","0,66%","0,64%","4,64%","0,47%","1,13%","6,65%","R$ 1.757.603.612,76","R$ 118,93","0,83","0,65%","-0,01%","0,64%","2,96%","0,00%","0,00%",10
2022-08-01,OUJP11,Títulos e Val. Mob.,"R$ 94,49",4278.0,"R$ 1,35","1,43%","4,42%","8,59%","15,07%","1,47%","1,43%","1,26%","9,79%","-2,16%","-0,77%","13,89%","R$ 329.291.015,54","R$ 101,25","0,93","1,45%","-0,39%","1,05%","8,22%",N/A,N/A,0
2022-08-01,HGFF11,Títulos e Val. Mob.,"R$ 71,71",1460.0,"R$ 0,65","0,91%","2,62%","5,12%","9,53%","0,87%","0,85%","0,79%","5,88%","0,70%","1,61%","0,04%","R$ 251.616.220,42","R$ 87,87","0,82","0,71%","-1,75%","-1,06%","2,07%",N/A,N/A,0
2022-08-01,XPCA11,Títulos e Val. Mob.,"R$ 10,27",21643.0,"R$ 0,14","1,36%","4,13%","8,03%","0,00%","1,38%","1,34%","0,00%","9,07%","0,79%","2,16%","16,33%","R$ 151.204.284,15","R$ 9,52","1,08","1,47%","0,01%","1,48%","7,95%",N/A,N/A,0
2022-08-01,CBOP11,Lajes Corporativas,"R$ 60,75",1302.0,"R$ 0,49","0,81%","3,27%","5,67%","13,51%","1,09%","0,94%","1,13%","6,34%","-0,54%","0,26%","-11,24%","R$ 108.849.872,93","R$ 76,93","0,79","1,34%","-1,22%","0,10%","-11,43%","33,59%","30,79%",1
2022-08-01,HGPO11,Lajes Corporativas,"R$ 252,76",2655.0,"R$ 1,50","0,59%","1,63%","3,19%","6,56%","0,54%","0,53%","0,55%","3,71%","-2,70%","-2,12%","1,27%","R$ 470.286.685,49","R$ 268,27","0,94","0,50%","0,02%","0,52%","3,13%","4,99%","2,72%",2
2022-08-01,HGLG11,Logística,"R$ 168,38",35547.0,"R$ 1,10","0,65%","3,33%","5,33%","9,69%","1,11%","0,89%","0,81%","5,98%","2,41%","3,08%","5,03%","R$ 3.438.509.625,67","R$ 146,59","1,15","2,25%","-1,81%","0,40%","4,80%","6,90%","6,50%",17
2022-08-01,HGCR11,Títulos e Val. Mob.,"R$ 103,11",48942.0,"R$ 1,20","1,16%","3,39%","6,42%","11,92%","1,13%","1,07%","0,99%","7,40%","-2,25%","-1,11%","5,25%","R$ 1.503.690.336,30","R$ 102,52","1,01","1,17%","-0,04%","1,13%","7,62%",N/A,N/A,0
2022-08-01,HGRE11,Lajes Corporativas,"R$ 122,87",28425.0,"R$ 0,78","0,63%","1,83%","3,53%","8,24%","0,61%","0,59%","0,69%","4,05%","-5,25%","-4,65%","-3,44%","R$ 1.917.493.647,11","R$ 162,26","0,76","0,48%","-0,37%","0,11%","0,57%","27,13%","29,17%",21
2022-08-01,MXRF11,Híbrido,"R$ 9,80",663156.0,"R$ 0,12","1,22%","3,37%","6,54%","11,72%","1,12%","1,09%","0,98%","7,53%","1,24%","2,48%","16,07%","R$ 2.302.693.543,19","R$ 10,19","0,96","0,98%","-0,02%","0,96%","2,22%",N/A,N/A,0
2022-08-01,CXCI11,,"R$ 76,05",759.0,"R$ 0,83","1,09%","3,09%","0,00%","0,00%","1,03%","0,00%","0,00%","3,88%","-1,23%","-0,16%","-10,16%","R$ 197.772.852,75","R$ 96,11","0,79","0,83%","-1,60%","-0,78%","0,17%",N/A,N/A,0
2022-08-01,XPCI11,Outros,"R$ 93,20",12338.0,"R$ 1,02","1,09%","3,49%","7,05%","13,11%","1,16%","1,17%","1,09%","8,17%","-1,41%","-0,33%","3,42%","R$ 847.789.506,91","R$ 97,43","0,96","1,08%","0,64%","1,72%","9,80%",N/A,N/A,0
2022-08-01,BTSG11,Híbrido,N/A,N/A,"R$ 0,88","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 103.339.905,74","R$ 133,34",N/A,"0,59%","-0,93%","-0,34%","2,63%",N/A,N/A,0
2022-08-01,XPPR11,Outros,"R$ 47,25",15454.0,"R$ 0,35","0,74%","2,27%","4,60%","9,53%","0,76%","0,77%","0,79%","5,30%","-6,04%","-5,35%","-22,29%","R$ 560.956.044,75","R$ 76,67","0,62","0,46%","-0,79%","-0,33%","-3,20%","46,00%","0,00%",4
2022-08-01,XPLG11,Logística,"R$ 96,93",33844.0,"R$ 0,72","0,74%","2,20%","4,27%","8,10%","0,73%","0,71%","0,67%","4,92%","3,48%","4,25%","3,40%","R$ 3.080.304.596,32","R$ 113,66","0,85","0,62%","-0,08%","0,54%","7,18%","8,80%","1,20%",13
2022-08-01,TEPP11,Lajes Corporativas,"R$ 72,05",8316.0,"R$ 0,49","0,68%","2,14%","4,22%","8,22%","0,71%","0,70%","0,68%","4,86%","5,29%","6,01%","2,93%","R$ 380.656.104,74","R$ 90,16","0,80","0,55%","-0,13%","0,42%","1,75%","9,06%","18,03%",5
2022-08-01,CXCE11B,Outros,"R$ 37,25",2642.0,"R$ 0,34","0,92%","2,75%","5,39%","11,78%","0,92%","0,90%","0,98%","6,20%","2,34%","3,28%","-12,79%","R$ 111.239.241,75","R$ 64,94","0,57","0,53%","0,08%","0,62%","-3,48%","0,00%",N/A,1
2022-08-01,PLOG11,Logística,"R$ 66,53",2670.0,"R$ 0,75","1,13%","3,22%","6,42%","12,08%","1,07%","1,07%","1,01%","7,46%","-5,76%","-4,70%","-4,40%","R$ 75.262.573,23","R$ 100,35","0,66","0,75%","0,17%","0,92%","4,75%","20,40%",N/A,1
2022-08-01,TGAR11,Outros,"R$ 120,45",42374.0,"R$ 1,58","1,31%","3,96%","7,37%","13,07%","1,32%","1,23%","1,09%","8,31%","4,20%","5,56%","6,52%","R$ 1.406.903.970,82","R$ 124,40","0,97","1,26%","-0,97%","0,28%","0,68%",N/A,N/A,0
2022-08-01,RZTR11,Híbrido,"R$ 101,23",23676.0,"R$ 1,25","1,23%","3,68%","7,33%","13,91%","1,23%","1,22%","1,16%","8,53%","0,03%","1,26%","5,95%","R$ 1.077.574.252,11","R$ 98,20","1,03","1,27%","0,00%","1,27%","4,52%",N/A,N/A,10
2022-08-01,HCHG11,Outros,"R$ 81,50",265.0,"R$ 0,88","1,07%","3,20%","6,12%","10,73%","1,07%","1,02%","0,89%","7,03%","-0,59%","0,48%","-1,22%","R$ 125.732.005,27","R$ 104,78","0,78","0,84%","1,33%","2,18%","12,99%",N/A,N/A,0
2022-08-01,LGCP11,Logística,"R$ 76,98",551.0,"R$ 0,62","0,81%","2,36%","4,64%","8,70%","0,79%","0,77%","0,72%","5,36%","-2,85%","-2,07%","-1,21%","R$ 279.025.679,58","R$ 102,10","0,75","0,61%","0,01%","0,62%","3,64%","0,50%",N/A,5
2022-08-01,HABT11,Títulos e Val. Mob.,"R$ 99,00",15875.0,"R$ 1,30","1,31%","3,94%","7,48%","14,88%","1,31%","1,25%","1,24%","8,55%","-2,85%","-1,57%","-3,26%","R$ 809.071.731,08","R$ 99,56","0,99","1,31%","0,11%","1,42%","9,76%",N/A,N/A,0
2022-08-01,BICR11,Títulos e Val. Mob.,"R$ 102,00",9.0,"R$ 0,55","0,54%","2,08%","4,68%","8,04%","0,69%","0,78%","0,67%","5,19%","3,03%","3,59%","13,87%","R$ 49.965.411,28","R$ 99,93","1,02","0,61%","-0,24%","0,37%","4,97%",N/A,N/A,0
2022-08-01,BCRI11,Títulos e Val. Mob.,"R$ 107,42",7203.0,"R$ 1,35","1,26%","3,93%","7,42%","13,99%","1,31%","1,24%","1,17%","8,54%","-2,02%","-0,78%","5,35%","R$ 669.443.157,91","R$ 106,98","1,00","1,37%","-0,21%","1,16%","6,73%",N/A,N/A,0
2022-08-01,RBVA11,Outros,"R$ 89,90",6883.0,"R$ 1,00","1,11%","3,32%","6,16%","11,46%","1,11%","1,03%","0,96%","7,09%","-0,76%","0,34%","-2,25%","R$ 1.195.865.454,59","R$ 103,20","0,87","1,07%","0,22%","1,28%","5,76%","0,70%",N/A,72
2022-08-01,CXCO11,Lajes Corporativas,"R$ 73,80",1222.0,"R$ 0,72","0,97%","2,90%","5,53%","10,19%","0,97%","0,92%","0,85%","6,34%","-2,24%","-1,29%","-3,24%","R$ 378.924.483,72","R$ 96,55","0,76","0,77%","0,04%","0,81%","4,82%",N/A,N/A,0
2022-08-01,SHPH11,Shoppings,"R$ 720,01",171.0,"R$ 4,48","0,62%","1,43%","2,77%","5,46%","0,48%","0,46%","0,46%","3,37%","-6,86%","-6,28%","-7,63%","R$ 541.208.180,95","R$ 888,76","0,81","0,35%","0,02%","0,37%","2,16%","10,80%",N/A,1
2022-08-01,MALL11,Shoppings,"R$ 100,38",12440.0,"R$ 0,75","0,75%","2,17%","4,32%","8,31%","0,72%","0,72%","0,69%","5,06%","-0,95%","-0,21%","9,30%","R$ 813.850.401,44","R$ 107,65","0,93","0,67%","-0,65%","0,02%","1,13%","4,00%",N/A,8
2022-08-01,SDIL11,Logística,"R$ 87,99",6085.0,"R$ 0,76","0,86%","2,56%","5,07%","10,07%","0,85%","0,85%","0,84%","5,95%","0,19%","1,06%","7,93%","R$ 635.885.877,30","R$ 99,43","0,88","0,76%","-0,45%","0,31%","6,79%","2,60%",N/A,5
2022-08-01,FVPQ11,Shoppings,"R$ 113,92",325.0,"R$ 0,72","0,63%","1,92%","3,80%","7,37%","0,64%","0,63%","0,61%","4,83%","-1,23%","-0,61%","17,48%","R$ 555.534.308,48","R$ 198,39","0,57","0,38%","0,07%","0,45%","2,56%","5,50%",N/A,1
2022-08-01,ABCP11,Shoppings,"R$ 67,35",1425.0,"R$ 0,53","0,79%","2,38%","4,51%","9,16%","0,79%","0,75%","0,76%","5,55%","-3,37%","-2,61%","-3,92%","R$ 1.119.895.771,83","R$ 91,77","0,73","0,59%","-0,03%","0,56%","3,90%","7,50%",N/A,1
2022-08-01,CYCR11,Títulos e Val. Mob.,"R$ 94,05",7600.0,"R$ 1,00","1,06%","3,50%","7,16%","0,00%","1,17%","1,19%","0,00%","8,30%","-7,79%","-6,81%","1,31%","R$ 72.344.443,12","R$ 97,76","0,96","1,38%","1,70%","3,11%","9,13%",N/A,N/A,0
2022-08-01,NEWL11,Híbrido,"R$ 94,09",16461.0,"R$ 0,90","0,96%","3,63%","6,00%","11,21%","1,21%","1,00%","0,93%","6,78%","1,17%","2,14%","-1,61%","R$ 235.702.587,29","R$ 115,93","0,81","1,47%","-0,57%","0,89%","5,14%","0,00%",N/A,2
2022-08-01,RBED11,Outros,"R$ 115,73",2815.0,"R$ 1,18","1,02%","2,98%","5,73%","10,71%","0,99%","0,96%","0,89%","6,67%","-1,84%","-0,84%","3,06%","R$ 286.736.367,60","R$ 141,83","0,82","0,83%","0,04%","0,87%","5,16%","0,00%",N/A,5
2022-08-01,HREC11,Títulos e Val. Mob.,"R$ 98,19",9.0,"R$ 1,10","1,12%","3,90%","6,83%","12,11%","1,30%","1,14%","1,01%","7,77%","1,80%","2,94%","10,53%","R$ 427.793.731,34","R$ 91,87","1,07","1,52%","-1,04%","0,47%","7,09%",N/A,N/A,0
2022-08-01,PQAG11,Logística,"R$ 57,05",32.0,"R$ 0,42","0,74%","2,17%","4,25%","7,93%","0,72%","0,71%","0,66%","4,94%","-0,11%","0,63%","6,07%","R$ 801.793.534,85","R$ 57,30","1,00","0,72%","0,58%","1,30%","5,11%","0,00%",N/A,1
2022-08-01,NVHO11,Hospital,"R$ 10,60",20.0,"R$ 0,08","0,73%","2,04%","3,56%","7,11%","0,68%","0,59%","0,59%","2,91%","0,00%","0,73%","5,10%","R$ 527.832.588,57","R$ 12,72","0,83","0,60%","0,05%","0,65%","2,80%",N/A,N/A,1
2022-08-01,HLOG11,Logística,"R$ 87,30",405.0,"R$ 0,65","0,74%","2,24%","4,37%","8,19%","0,75%","0,73%","0,68%","5,07%","-0,17%","0,57%","-1,41%","R$ 470.745.741,36","R$ 110,76","0,79","0,59%","-0,36%","0,22%","1,83%","58,00%","0,00%",3
2022-08-01,HGBS11,Shoppings,"R$ 181,67",4860.0,"R$ 1,30","0,72%","2,22%","4,22%","7,51%","0,74%","0,70%","0,63%","4,91%","4,87%","5,62%","14,24%","R$ 2.162.002.877,49","R$ 216,20","0,84","0,65%","-0,15%","0,50%","3,95%","6,50%",N/A,17
2022-08-01,WPLZ11,Shoppings,"R$ 68,03",77.0,"R$ 0,45","0,66%","1,64%","2,87%","4,83%","0,55%","0,48%","0,40%","3,22%","-5,50%","-4,88%","-2,08%","R$ 104.974.877,76","R$ 102,84","0,66","0,39%","0,13%","0,52%","1,98%","11,00%",N/A,1
2022-08-01,BBFI11B,Lajes Corporativas,"R$ 1.786,50",79.0,"R$ 27,24","1,52%","4,34%","8,16%","15,58%","1,45%","1,36%","1,30%","9,21%","0,03%","1,55%","-14,33%","R$ 370.762.576,82","R$ 2.852,02","0,63","1,12%","0,13%","1,25%","2,11%","39,11%",N/A,2
2022-08-01,FIGS11,Shoppings,"R$ 48,95",4012.0,"R$ 0,37","0,76%","2,33%","4,41%","7,97%","0,78%","0,74%","0,66%","5,09%","3,34%","4,12%","-6,31%","R$ 283.449.315,07","R$ 99,46","0,49","0,40%","0,02%","0,42%","2,10%","13,70%",N/A,2
2022-08-01,SARE11,Híbrido,"R$ 70,21",9380.0,"R$ 0,65","0,93%","2,80%","5,38%","10,44%","0,93%","0,90%","0,87%","6,25%","4,15%","5,12%","3,44%","R$ 908.558.605,78","R$ 98,39","0,71","0,71%","-0,29%","0,42%","3,06%","6,20%",N/A,3
2022-08-01,VGHF11,Títulos e Val. Mob.,"R$ 9,93",377962.0,"R$ 0,12","1,21%","3,93%","8,13%","16,98%","1,31%","1,35%","1,42%","9,68%","-0,90%","0,30%","6,24%","R$ 672.647.072,17","R$ 9,23","1,08","1,41%","-1,39%","0,00%","6,48%",N/A,N/A,0
2022-08-01,VCRI11,,"R$ 9,37",56938.0,"R$ 0,15","1,60%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","3,18%","-1,16%","0,42%","2,01%","R$ 175.108.797,81","R$ 9,85","0,95","1,52%","-0,68%","0,83%","-1,83%",N/A,N/A,0
