Data,Ativo,Setor,Preço,Volume (21d),Dividendo,Dividend Yield,Dividend Yield 3M (acumulado),Dividend Yield 6M (acumulado),Dividend Yield 12M (acumulado),Dividend Yield 3M (média),Dividend Yield 6M (média),Dividend Yield 12M (média),Dividend Yield no Ano,Variação Preço,Rentabilidade no Período,Rentabilidade Acumulada,Patrimônio Líquido,Valor Patrimonial,P/VPA,Dividend Yield Patrimonial,Variação Patrimonial,Rentabilidade Patrimonial no Período,Rentabilidade Patrimonial Acumulada,Vacância Física,Vacância Financeira,Qtd Ativos
2018-05-23,FLRP11,Shoppings,"1.200,00",0.0,"R$ 9,2114","0,7581%","1,9576%","3,6884%","6,7034%","0,6525%","0,6147%","0,5586%","2,9116%","-2,3288%","-1,5883%","6,9051%","R$ 72.840.548,5900","R$ 1.411,5291","0,8501","0,5582%","0,0241%","0,5825%","2,4822%","1,9400%",N/A,1
2018-05-23,FEXC11,Títulos e Val. Mob.,"105,71",0.0,"R$ 0,7600","0,7113%","2,2024%","4,3704%","6,8474%","0,7341%","0,7284%","0,5706%","3,0678%","-1,8013%","-1,1028%","5,9286%","R$ 147.036.236,1700","R$ 100,6215","1,0506","0,7454%","-0,6821%","0,0582%","2,1723%",N/A,N/A,0
2018-05-23,EDGA11,Lajes Corporativas,"42,33",0.0,"R$ 0,1004","0,2165%","0,6568%","1,4314%","2,9224%","0,2189%","0,2386%","0,2435%","0,6568%","-3,4174%","-3,2083%","-3,8040%","R$ 310.213.203,7100","R$ 81,3769","0,5202","0,1233%","0,1160%","0,2395%","-0,4681%","25,8000%",N/A,1
2018-05-23,NSLU11,Hospital,"241,06",0.0,"R$ 1,5584","0,5770%","1,7413%","3,6138%","7,7815%","0,5804%","0,6023%","0,6485%","1,7413%","-1,3874%","-0,8184%","3,9096%","R$ 236.157.157,2500","R$ 206,2868","1,1686","0,7555%","0,0027%","0,7582%","2,2972%","0,0000%",N/A,1
2018-05-23,HTMX11,Hotel,"122,07",0.0,"R$ 0,6271","0,4480%","0,9892%","3,0490%","6,2894%","0,3297%","0,5082%","0,5241%","1,5319%","-0,0500%","0,3978%","8,5010%","R$ 150.791.661,2300","R$ 134,7605","0,9058","0,4654%","0,3267%","0,7936%","1,8342%","42,0000%",N/A,24
2018-05-23,MAXR11,Outros,"1.968,00",0.0,"R$ 9,3238","0,4685%","1,2478%","4,4794%","8,4191%","0,4159%","0,7466%","0,7016%","1,2478%","-2,8795%","-2,4244%","0,6461%","R$ 109.713.521,1800","R$ 1.851,8613","1,0627",,,,,"0,0000%",N/A,8
2018-05-23,JRDM11,Shoppings,"76,00",0.0,"R$ 0,3192","0,4051%","1,1755%","2,9825%","5,9404%","0,3918%","0,4971%","0,4950%","1,1755%","-3,9024%","-3,5131%","-2,1719%","R$ 188.775.062,6800","R$ 84,9168","0,8950",,,,,"0,9600%",N/A,1
2018-05-23,ALMI11,Lajes Corporativas,"1.600,02",0.0,"R$ 0,0000","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","-2,7722%","-2,7722%","4,0436%","R$ 212.543.250,0200","R$ 2.030,0215","0,7882",,,,,"82,0000%",N/A,1
2018-05-23,TRNT11,Lajes Corporativas,"168,00",0.0,"R$ 0,3808","0,2081%","0,6173%","1,2931%","3,0851%","0,2058%","0,2155%","0,2571%","0,8134%","0,5495%","0,7587%","3,6420%","R$ 733.438.804,5300","R$ 186,3619","0,9015","0,1908%","0,2630%","0,4542%","0,9289%","28,1000%",N/A,1
2018-05-23,FVBI11,Lajes Corporativas,"103,00",0.0,"R$ 0,3924","0,3618%","1,1153%","2,2099%","4,5211%","0,3718%","0,3683%","0,3768%","1,1153%","2,8152%","3,1871%","7,0090%","R$ 202.001.060,0200","R$ 93,9540","1,0963",,,,,"12,4000%",N/A,1
2018-05-23,FCFL11,Outros,"2.000,00",66.0,"R$ 10,8245","0,5280%","1,4897%","2,9134%","6,2008%","0,4966%","0,4856%","0,5167%","1,9664%","-7,4488%","-6,9601%","-6,9595%","R$ 261.652.426,0000","R$ 1.566,7810","1,2765","0,6818%","0,0348%","0,7168%","3,1329%","0,0000%",N/A,1
2018-05-23,THRA11,Lajes Corporativas,"111,00",1482.0,"R$ 0,4058","0,3498%","1,0718%","2,2365%","4,7477%","0,3573%","0,3727%","0,3956%","1,4431%","-0,2151%","0,1340%","4,1443%","R$ 134.654.038,5500","R$ 91,4317","1,2140","0,4438%","0,0517%","0,4958%","8,8909%","0,0000%",N/A,1
2018-05-23,CEOC11,Lajes Corporativas,"87,00",1356.0,"R$ 0,5245","0,5860%","1,8299%","3,6421%","4,3628%","0,6100%","0,6070%","0,3636%","2,4183%","-0,2563%","0,3282%","1,8711%","R$ 150.467.093,2700","R$ 82,8702","1,0498","0,6329%","-0,0366%","0,5961%","5,1206%","0,0000%",N/A,1
2018-05-23,GGRC11,Logística,"128,40",22797.0,"R$ 0,8000","0,5994%","1,7475%","3,6172%","0,0000%","0,5825%","0,6029%","0,0000%","2,2750%","1,0142%","1,6197%","2,8803%","R$ 436.260.390,0000","R$ 113,4255","1,1320","0,7053%","-0,9245%","-0,2257%","5,3191%","0,0000%","0,0000%",7
2018-05-23,OUJP11,,"101,21",1094.0,"R$ 0,6667","0,6297%","1,9473%","4,0404%","8,7166%","0,6491%","0,6734%","0,7264%","2,6065%","1,3110%","1,9490%","2,3131%","R$ 73.224.361,4800","R$ 101,7005","0,9952","0,6555%","0,2258%","0,8828%","3,0051%",N/A,N/A,0
2018-05-23,HCRI11,Hospital,"338,00",0.0,"R$ 2,2572","0,6288%","1,9108%","3,8924%","8,2075%","0,6369%","0,6487%","0,6840%","2,6121%","-2,4457%","-1,8323%","12,5755%","R$ 62.916.895,4400","R$ 314,5845","1,0744","0,7175%","0,0132%","0,7308%","2,9418%","0,0000%",N/A,1
2018-05-23,RBRF11,Títulos e Val. Mob.,"101,48",3667.0,"R$ 0,8000","0,7692%","2,2393%","3,6559%","0,0000%","0,7464%","0,6093%","0,0000%","2,9129%","4,0000%","4,8000%","10,9457%","R$ 82.640.923,9000","R$ 102,0268","0,9946","0,7841%","3,3357%","4,1460%","5,1404%",N/A,N/A,0
2018-05-23,VISC11,Shoppings,"105,83",20290.0,"R$ 0,6100","0,5389%","1,6538%","3,4059%","0,0000%","0,5513%","0,5677%","0,0000%","2,2083%","5,3807%","5,9486%","5,1814%","R$ 813.446.236,5200","R$ 99,6897","1,0616","0,6119%","1,8495%","2,4727%","3,8160%","5,1000%",N/A,7
2018-05-23,XPML11,Shoppings,"98,91",0.0,"R$ 0,5269","0,5219%","1,4943%","0,0000%","0,0000%","0,4981%","0,0000%","0,0000%","1,9853%","-0,5713%","-0,0523%","-1,3422%","R$ 244.970.845,6500","R$ 96,2866","1,0272","0,5472%","-0,3766%","0,1686%","2,6052%","3,8000%",N/A,3
2018-05-23,BCFF11,Títulos e Val. Mob.,"80,00",0.0,"R$ 0,5100","0,5792%","1,7212%","3,5923%","7,7669%","0,5737%","0,5987%","0,6472%","2,3249%","-2,0687%","-1,5015%","9,8963%","R$ 533.613.522,1000","R$ 89,6926","0,8919","0,5686%","-0,6934%","-0,1287%","2,2880%",N/A,N/A,0
2018-05-23,MALL11,Shoppings,"100,50",0.0,"R$ 0,6100","0,5754%","1,7030%","0,0000%","0,0000%","0,5677%","0,0000%","0,0000%","2,1732%","2,2865%","2,8751%","8,3427%","R$ 179.214.416,8300","R$ 96,3449","1,0431","0,6331%","-0,0582%","0,5746%","2,5809%","0,1000%",N/A,1
2018-05-23,UBSR11,Títulos e Val. Mob.,"104,99",283.0,"R$ 0,5988","0,5813%","1,5020%","0,0000%","0,0000%","0,5007%","0,0000%","0,0000%","1,5020%","-0,9615%","-0,3858%","-2,6311%","R$ 29.977.759,4100","R$ 96,4262","1,0888","0,6210%","-1,0367%","-0,4222%","2,1658%",N/A,N/A,0
2018-05-23,BZLI11,Títulos e Val. Mob.,"13,55",0.0,"R$ 0,0000","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,6787%","0,6787%","1,1364%","R$ 244.104.992,6700","R$ 12,4428","1,0890",,,,,N/A,N/A,0
2018-05-23,ALZR11,Outros,"97,12",0.0,"R$ 0,6421","0,6462%","1,9100%","0,0000%","0,0000%","0,6367%","0,0000%","0,0000%","2,2500%","-3,2239%","-2,5985%","-1,8411%","R$ 95.111.845,9300","R$ 95,3940","1,0181","0,5425%","-0,0631%","0,4791%","1,6600%","0,0000%",N/A,2
2018-05-23,MGFF11,Títulos e Val. Mob.,"92,35",0.0,"R$ 0,3221","0,3288%","0,3288%","0,3288%","0,3288%","0,1096%","0,0548%","0,0274%","0,3288%","-2,0300%","-1,7079%","-1,7079%","R$ 115.657.705,9200","R$ 95,9077","0,9629",,,,,N/A,N/A,0
2018-05-23,IRDM11,Títulos e Val. Mob.,"96,78",0.0,"R$ 0,3532","0,3532%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,0000%","0,7135%","0,9693%","1,3260%","1,6910%","R$ 103.565.305,4000","R$ 95,8938","1,0092","0,3684%","0,5734%","0,9439%","1,3216%",N/A,N/A,0
2018-05-23,HFOF11,Títulos e Val. Mob.,"97,00",0.0,"R$ 0,5500","0,5556%","0,5556%","0,5556%","0,5556%","0,0000%","0,0000%","0,0000%","0,5556%","-1,0000%","-0,4500%","-0,4500%","R$ 218.749.151,4600","R$ 99,0502","0,9793","0,5553%","-1,2118%","-0,6633%","-0,6633%",N/A,N/A,0
