Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2023-05-01,VOTS11,Títulos e Val. Mob.,"R$ 81,70",123.0,"R$ 1,13","1,37%","4,08%","7,76%","14,91%","1,36%","1,29%","1,24%","5,34%","-3,27%","-1,95%","2,05%","R$ 77.329.258,11","R$ 93,40","0,87","1,21%","-0,57%","0,63%","5,21%",N/A,N/A,0
2023-05-01,PLRI11,Títulos e Val. Mob.,"R$ 19,00",345.0,"R$ 0,07","0,32%","1,45%","3,19%","7,34%","0,48%","0,53%","0,61%","1,89%","-3,60%","-3,30%","-11,49%","R$ 30.905.371,98","R$ 32,39","0,59","0,48%","0,38%","0,85%","1,20%",N/A,N/A,0
2023-05-01,CXTL11,Logística,"R$ 330,00",139.0,"R$ 1,44","0,39%","1,20%","2,07%","3,55%","0,40%","0,35%","0,30%","1,58%","-10,63%","-10,28%","-4,48%","R$ 25.009.895,80","R$ 466,63","0,71","0,36%","0,42%","0,79%","-0,86%","61,00%",N/A,3
2023-05-01,BBRC11,Outros,"R$ 94,00",1575.0,"R$ 1,07","1,13%","3,25%","6,31%","12,21%","1,08%","1,05%","1,02%","4,29%","2,23%","3,39%","3,13%","R$ 171.731.700,66","R$ 108,01","0,87","0,92%","0,10%","1,01%","2,94%","5,37%","1,08%",20
2023-05-01,RBRS11,Híbrido,"R$ 51,50",22.0,"R$ 0,40","0,78%","2,34%","4,83%","9,33%","0,78%","0,81%","0,78%","3,07%","2,77%","3,57%","-10,07%","R$ 163.150.275,68","R$ 94,07","0,55","0,43%","-0,01%","0,42%","0,88%",N/A,N/A,0
2023-05-01,BCRI11,Títulos e Val. Mob.,"R$ 68,36",7378.0,"R$ 0,70","1,02%","3,04%","6,17%","13,36%","1,01%","1,03%","1,11%","4,04%","-6,45%","-5,49%","-27,98%","R$ 617.910.034,79","R$ 98,74","0,69","0,87%","-1,64%","-0,79%","1,01%",N/A,N/A,0
2023-05-01,TEPP11,Lajes Corporativas,"R$ 73,07",8197.0,"R$ 0,52","0,71%","2,21%","4,35%","8,28%","0,74%","0,72%","0,69%","2,92%","8,42%","9,19%","9,53%","R$ 403.309.943,63","R$ 95,53","0,76","0,53%","-0,07%","0,47%","1,54%","9,06%","18,03%",5
2023-05-01,BPFF11,Títulos e Val. Mob.,"R$ 62,30",21722.0,"R$ 0,62","1,00%","3,08%","5,97%","12,41%","1,03%","0,99%","1,03%","4,04%","7,88%","8,95%","-0,06%","R$ 317.536.370,20","R$ 70,68","0,88","0,88%","-1,47%","-0,60%","0,25%",N/A,N/A,0
2023-05-01,SPVJ11,Outros,N/A,N/A,"R$ 0,69","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 734.170.275,46","R$ 116,31",N/A,"0,60%","0,09%","0,69%","1,82%",N/A,N/A,0
2023-05-01,KNIP11,Títulos e Val. Mob.,"R$ 91,56",86809.0,"R$ 1,00","1,09%","3,25%","5,93%","11,46%","1,08%","0,99%","0,96%","4,36%","1,67%","2,78%","5,91%","R$ 7.663.395.544,18","R$ 95,70","0,96","1,10%","1,35%","2,46%","5,27%",N/A,N/A,0
2023-05-01,MALL11,Shoppings,"R$ 103,80",22729.0,"R$ 0,78","0,75%","2,33%","4,58%","8,91%","0,78%","0,76%","0,74%","3,09%","6,50%","7,29%","4,71%","R$ 1.094.178.737,27","R$ 119,91","0,87",N/A,N/A,N/A,N/A,"4,00%",N/A,8
2023-05-01,STRX11,Híbrido,"R$ 22,96",3180000.0,"R$ 0,78","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 264.467.459,77","R$ 163,90","0,14","0,44%","10,60%","11,09%","12,25%",N/A,N/A,0
2023-05-01,VLOL11,Lajes Corporativas,"R$ 98,00",2839.0,"R$ 0,61","0,62%","1,37%","3,22%","6,68%","0,46%","0,54%","0,56%","2,00%","6,15%","6,81%","2,22%","R$ 198.706.747,67","R$ 111,33","0,88","0,55%","0,00%","0,55%","0,55%","0,00%",N/A,1
2023-05-01,RNGO11,Lajes Corporativas,"R$ 51,23",336.0,"R$ 0,43","0,85%","2,66%","5,36%","10,47%","0,89%","0,89%","0,87%","3,57%","7,14%","8,05%","11,11%","R$ 231.563.271,73","R$ 86,53","0,59","0,50%","-0,02%","0,48%","1,43%","24,10%",N/A,3
2023-05-01,SHPH11,Shoppings,"R$ 685,00",1262.0,"R$ 4,20","0,68%","1,71%","2,97%","5,94%","0,57%","0,50%","0,49%","2,17%","-6,63%","-5,99%","-13,80%","R$ 545.547.644,23","R$ 895,88","0,76","0,38%","0,08%","0,46%","0,95%","10,80%",N/A,1
2023-05-01,FPAB11,Lajes Corporativas,"R$ 134,81",18.0,"R$ 0,90","0,68%","2,50%","5,75%","10,46%","0,83%","0,96%","0,87%","3,71%","-2,21%","-1,54%","0,73%","R$ 282.799.560,43","R$ 377,07","0,36","0,25%","0,41%","0,67%","1,60%","33,79%",N/A,1
2023-05-01,RBVA11,Outros,"R$ 94,10",12353.0,"R$ 0,95","1,01%","3,09%","6,42%","12,99%","1,03%","1,07%","1,08%","4,10%","4,22%","5,27%","3,93%","R$ 1.254.417.067,10","R$ 108,25","0,87","0,89%","-0,03%","0,86%","1,76%","0,70%",N/A,72
2023-05-01,GTWR11,Lajes Corporativas,"R$ 80,79",11800.0,"R$ 0,79","0,99%","3,11%","6,11%","11,90%","1,04%","1,02%","0,99%","4,17%","7,43%","8,49%","12,13%","R$ 1.139.447.818,57","R$ 94,95","0,85","0,83%","0,04%","0,87%","3,61%","0,00%","0,00%",1
2023-05-01,XPHT11,Hotel,"R$ 108,31",104.0,"R$ 1,65","1,50%","3,66%","7,62%","12,21%","1,22%","1,27%","1,02%","4,78%","10,99%","12,65%","3,92%","R$ 358.486.293,56","R$ 94,22","1,15",N/A,N/A,N/A,N/A,"64,90%",N/A,5
2023-05-01,XPLG11,Logística,"R$ 102,00",33764.0,"R$ 0,74","0,74%","2,32%","4,62%","8,86%","0,77%","0,77%","0,74%","3,13%","7,82%","8,61%","13,98%","R$ 3.073.760.013,96","R$ 113,42","0,90","0,65%","-0,19%","0,46%","1,16%","8,80%","1,20%",13
2023-05-01,ARRI11,Títulos e Val. Mob.,"R$ 8,34",20844.0,"R$ 0,11","1,33%","3,32%","7,55%","15,59%","1,11%","1,26%","1,30%","4,70%","-6,43%","-5,19%","-7,79%","R$ 108.250.162,27","R$ 8,85","0,94","1,47%","0,00%","1,47%","1,47%",N/A,N/A,0
2023-05-01,RBVO11,Outros,"R$ 8,73",50.0,"R$ 0,01","0,12%","0,44%","0,77%","2,32%","0,15%","0,13%","0,19%","0,54%","-5,45%","-5,34%","-12,79%","R$ 8.960.979,35","R$ 17,37","0,50","0,06%","1,05%","1,11%","1,74%",N/A,N/A,0
2023-05-01,LASC11,Shoppings,"R$ 104,00",10.0,"R$ 0,63","0,63%","2,17%","7,78%","12,22%","0,72%","1,30%","1,02%","7,07%","-4,10%","-3,50%","8,94%","R$ 300.047.009,86","R$ 102,05","1,02","0,70%","-4,00%","-3,33%","-2,61%","2,40%",N/A,3
2023-05-01,HTMX11,Hotel,"R$ 107,13",7738.0,"R$ 1,90","1,80%","3,00%","5,91%","8,53%","1,00%","0,98%","0,71%","3,65%","1,89%","3,72%","-3,65%","R$ 211.128.423,78","R$ 140,35","0,76",N/A,N/A,N/A,N/A,"65,00%",N/A,23
2023-05-01,VCRR11,Residencial,"R$ 73,67",1798.0,"R$ 0,71","0,97%","2,90%","5,69%","11,03%","0,97%","0,95%","0,92%","3,84%","5,32%","6,34%","6,60%","R$ 256.626.446,98","R$ 128,31","0,57","0,52%","0,04%","0,57%","1,62%",N/A,N/A,0
2023-05-01,URPR11,Outros,"R$ 89,56",22101.0,"R$ 1,32","1,44%","4,19%","7,75%","16,28%","1,40%","1,29%","1,36%","5,43%","-0,22%","1,22%","-3,98%","R$ 1.172.646.917,37","R$ 100,44","0,89","1,32%","1,11%","2,45%","5,39%",N/A,N/A,0
2023-05-01,NEWL11,Híbrido,"R$ 100,48",658.0,"R$ 0,93","0,93%","2,79%","6,00%","12,28%","0,93%","1,00%","1,02%","3,73%","0,65%","1,59%","4,42%","R$ 245.626.492,10","R$ 120,81","0,83","0,77%","0,59%","1,37%","2,15%","0,00%",N/A,2
2023-05-01,LVBI11,Logística,"R$ 105,30",23499.0,"R$ 0,76","0,74%","2,30%","4,51%","8,84%","0,77%","0,75%","0,74%","3,07%","9,78%","10,59%","8,95%","R$ 1.360.113.106,61","R$ 115,51","0,91","0,65%","-0,03%","0,62%","4,47%","0,50%","0,00%",10
2023-05-01,RZTR11,Híbrido,"R$ 87,30",21965.0,"R$ 0,85","1,00%","3,06%","6,13%","13,39%","1,02%","1,02%","1,12%","4,00%","5,98%","7,04%","-2,19%","R$ 1.053.603.355,06","R$ 95,37","0,92","0,89%","-0,25%","0,64%","1,48%",N/A,N/A,10
2023-05-01,BICR11,Títulos e Val. Mob.,"R$ 93,00",22.0,"R$ 1,00","1,02%","2,42%","5,04%","9,64%","0,81%","0,84%","0,80%","3,22%","-2,07%","-1,07%","2,77%","R$ 49.797.597,80","R$ 99,60","0,93","1,00%","0,14%","1,15%","2,78%",N/A,N/A,0
2023-05-01,EVBI11,Híbrido,"R$ 93,93",4.0,"R$ 0,75","0,80%","2,42%","4,79%","9,38%","0,81%","0,80%","0,78%","3,22%","3,81%","4,64%","3,21%","R$ 189.048.217,78","R$ 99,19","0,95","0,76%","-0,62%","0,13%","1,61%","0,00%",N/A,4
2023-05-01,VGHF11,Títulos e Val. Mob.,"R$ 9,13",175181.0,"R$ 0,12","1,33%","3,58%","6,74%","13,75%","1,19%","1,12%","1,15%","4,67%","1,93%","3,29%","2,81%","R$ 667.492.115,90","R$ 9,16","1,00","1,31%","0,09%","1,40%","3,54%",N/A,N/A,0
2023-05-01,LGCP11,Logística,"R$ 76,30",14224.0,"R$ 0,60","0,79%","2,41%","4,70%","9,26%","0,80%","0,78%","0,77%","3,20%","4,56%","5,39%","-0,39%","R$ 280.890.961,70","R$ 102,78","0,74","0,58%","0,01%","0,60%","1,79%","0,50%",N/A,5
2023-05-01,NSLU11,Hospital,"R$ 171,98",498.0,"R$ 1,55","0,94%","2,81%","5,56%","9,48%","0,94%","0,93%","0,79%","3,75%","2,08%","3,04%","3,34%","R$ 251.911.778,36","R$ 194,78","0,88","0,77%","0,05%","0,82%","3,11%","0,00%",N/A,1
2023-05-01,FIIP11B,Logística,"R$ 148,40",3918.0,"R$ 1,35","0,91%","2,83%","5,56%","10,61%","0,94%","0,93%","0,88%","3,75%","7,54%","8,52%","4,86%","R$ 172.954.872,36","R$ 186,54","0,80","0,72%","0,07%","0,79%","2,33%","0,00%",N/A,7
2023-05-01,ITIT11,Títulos e Val. Mob.,"R$ 72,20",775.0,"R$ 0,56","0,78%","2,32%","4,62%","9,15%","0,77%","0,77%","0,76%","3,18%","-1,99%","-1,23%","-3,71%","R$ 70.918.750,39","R$ 78,76","0,92","0,71%","5,61%","6,36%","6,00%",N/A,N/A,0
2023-05-01,PORD11,Títulos e Val. Mob.,"R$ 83,71",5403.0,"R$ 1,00","1,20%","3,62%","6,83%","14,64%","1,21%","1,14%","1,22%","4,84%","2,05%","3,27%","-4,34%","R$ 365.459.831,04","R$ 98,02","0,85","1,07%","0,53%","1,60%","2,77%",N/A,N/A,0
2023-05-01,XPCM11,Lajes Corporativas,"R$ 13,20",7255.0,"R$ 0,10","0,71%","2,33%","5,74%","11,19%","0,78%","0,96%","0,93%","3,00%","11,11%","11,90%","-19,46%","R$ 104.359.429,79","R$ 43,22","0,31","0,23%","-1,34%","-1,11%","-0,84%","100,00%",N/A,1
2023-05-01,XPPR11,Outros,"R$ 23,12",8792.0,"R$ 0,10","0,43%","1,15%","3,89%","8,21%","0,38%","0,65%","0,68%","2,07%","-8,96%","-8,56%","-27,32%","R$ 507.825.213,50","R$ 69,41","0,33","0,14%","-5,90%","-5,76%","-6,25%","46,00%","0,00%",4
2023-05-01,BNFS11,Outros,"R$ 113,36",597.0,"R$ 1,53","1,30%","3,72%","7,29%","14,59%","1,24%","1,21%","1,22%","4,80%","5,03%","6,40%","0,32%","R$ 63.975.331,10","R$ 91,39","1,24","1,45%","0,00%","1,45%","1,45%","0,00%",N/A,18
2023-05-01,ABCP11,Shoppings,"R$ 68,07",452.0,"R$ 0,50","0,73%","2,29%","4,59%","9,26%","0,76%","0,76%","0,77%","3,04%","6,73%","7,51%","5,94%","R$ 431.824.676,47","R$ 91,70","0,74","0,55%","0,08%","0,62%","1,86%","7,50%",N/A,1
2023-05-01,PQDP11,Shoppings,"R$ 1.723,00",49.0,"R$ 16,42","0,95%","3,30%","5,37%","9,85%","1,10%","0,89%","0,82%","3,81%","1,78%","2,75%","-12,01%","R$ 813.718.968,26","R$ 3.314,36","0,52","0,50%","0,07%","0,57%","1,70%","3,60%",N/A,1
2023-05-01,BARI11,Títulos e Val. Mob.,"R$ 77,68",7145.0,"R$ 0,90","1,15%","3,39%","6,36%","13,85%","1,13%","1,06%","1,15%","4,38%","1,42%","2,58%","-10,54%","R$ 443.249.200,01","R$ 95,65","0,81","0,94%","0,47%","1,41%","2,37%",N/A,N/A,0
2023-05-01,BBPO11,Lajes Corporativas,"R$ 88,70",22100.0,"R$ 0,90","1,03%","3,22%","6,36%","12,70%","1,07%","1,06%","1,06%","4,25%","5,37%","6,46%","5,10%","R$ 1.604.635.898,33","R$ 100,80","0,88","0,89%","0,00%","0,90%","2,75%","0,00%","0,00%",64
2023-05-01,BBIM11,Títulos e Val. Mob.,N/A,N/A,"R$ 0,10","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 31.715.438,46","R$ 30,64",N/A,"0,49%","1,11%","1,61%","4,13%",N/A,N/A,0
2023-05-01,HAAA11,Lajes Corporativas,"R$ 61,00",161.0,"R$ 0,43","0,70%","2,05%","4,01%","7,73%","0,68%","0,67%","0,64%","2,64%","-4,38%","-3,70%","-21,24%","R$ 306.561.925,20","R$ 88,73","0,69","0,48%","-0,43%","0,05%","0,92%","17,00%",N/A,1
2023-05-01,BCIA11,Títulos e Val. Mob.,"R$ 86,69",29896.0,"R$ 0,78","0,91%","2,83%","5,53%","10,67%","0,94%","0,92%","0,89%","3,74%","5,65%","6,61%","6,03%","R$ 371.456.864,70","R$ 99,88","0,87","0,78%","3,83%","4,64%","5,73%",N/A,N/A,0
2023-05-01,CBOP11,Lajes Corporativas,"R$ 35,48",158.0,"R$ 0,12","0,33%","0,94%","4,26%","10,07%","0,31%","0,71%","0,84%","1,20%","-1,32%","-0,99%","-21,10%","R$ 104.576.322,61","R$ 73,91","0,48","0,16%","0,05%","0,21%","0,38%","33,59%","30,79%",1
2023-05-01,RBHY11,Títulos e Val. Mob.,"R$ 91,10",767.0,"R$ 1,20","1,29%","3,84%","7,57%","16,11%","1,28%","1,26%","1,34%","5,08%","0,54%","1,84%","0,83%","R$ 178.970.713,33","R$ 94,52","0,96","1,27%","-0,34%","0,92%","4,97%",N/A,N/A,0
2023-05-01,BICE11,Títulos e Val. Mob.,"R$ 998,00",70.0,"R$ 10,00","1,00%","3,30%","8,11%","0,00%","1,10%","1,35%","0,00%","5,16%","-0,10%","0,90%","6,54%","R$ 69.361.117,11","R$ 973,11","1,03","1,03%","0,41%","1,44%","4,48%",N/A,N/A,0
2023-05-01,EURO11,Logística,"R$ 236,69",226.0,"R$ 1,87","0,84%","2,44%","4,94%","9,62%","0,81%","0,82%","0,80%","3,22%","-2,58%","-1,77%","-3,69%","R$ 124.809.622,16","R$ 325,08","0,73","0,58%","-0,02%","0,56%","1,71%","0,00%",N/A,6
2023-05-01,HGBS11,Shoppings,"R$ 202,60",12531.0,"R$ 1,45","0,73%","2,28%","4,51%","8,63%","0,76%","0,75%","0,72%","3,04%","10,62%","11,42%","11,47%","R$ 2.189.632.992,76","R$ 218,96","0,93","0,64%","-0,10%","0,54%","0,80%","6,50%",N/A,17
2023-05-01,RBFF11,Títulos e Val. Mob.,"R$ 51,71",10541.0,"R$ 0,49","0,97%","2,99%","5,89%","11,40%","1,00%","0,98%","0,95%","3,95%","8,28%","9,33%","3,60%","R$ 229.918.432,37","R$ 61,32","0,84","0,80%","-4,17%","-3,41%","-3,41%",N/A,N/A,0
2023-05-01,SDIL11,Logística,"R$ 93,64",4119.0,"R$ 0,83","0,88%","2,75%","5,40%","10,40%","0,92%","0,90%","0,87%","3,65%","7,08%","8,02%","5,44%","R$ 619.902.894,10","R$ 96,93","0,97","0,86%","-0,37%","0,48%","1,91%","2,60%",N/A,5
2023-05-01,GALG11,Híbrido,"R$ 8,58",46186.0,"R$ 0,08","0,97%","2,93%","5,56%","10,69%","0,98%","0,93%","0,89%","3,82%","4,18%","5,19%","-2,89%","R$ 532.022.907,26","R$ 9,25","0,93","0,89%","-0,43%","0,46%","1,95%","0,00%","0,00%",6
2023-05-01,VJFD11,Híbrido,N/A,N/A,"R$ 1,02","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 664.927.608,09","R$ 136,36",N/A,"0,75%","0,13%","0,88%","2,46%",N/A,N/A,0
2023-05-01,FLRP11,Shoppings,"R$ 1.609,00",3.0,"R$ 13,50","0,82%","2,39%","4,44%","8,97%","0,80%","0,74%","0,75%","3,21%","-2,94%","-2,15%","7,49%","R$ 119.371.176,22","R$ 1.829,95","0,88","0,71%","0,04%","0,75%","2,32%","2,01%",N/A,1
2023-05-01,WPLZ11,Shoppings,"R$ 60,25",89.0,"R$ 0,32","0,52%","1,88%","3,92%","7,47%","0,63%","0,65%","0,62%","2,48%","-2,61%","-2,11%","-15,98%","R$ 89.478.595,79","R$ 87,66","0,69","0,51%","-0,04%","0,48%","1,35%","11,00%",N/A,1
2023-05-01,HGLG11,Logística,"R$ 163,00",30397.0,"R$ 1,10","0,68%","2,05%","4,74%","10,03%","0,68%","0,79%","0,84%","2,72%","1,78%","2,47%","2,90%","R$ 3.577.143.616,90","R$ 152,50","1,07","0,72%","-0,47%","0,25%","0,97%","6,90%","6,50%",17
2023-05-01,HGPO11,Lajes Corporativas,"R$ 249,03",2345.0,"R$ 1,60","0,65%","1,95%","3,80%","7,28%","0,65%","0,63%","0,61%","2,57%","-0,04%","0,61%","-2,02%","R$ 524.636.581,29","R$ 299,27","0,83","0,53%","-0,03%","0,50%","1,04%","4,99%","2,72%",2
2023-05-01,BLMO11,Lajes Corporativas,"R$ 20.999,00",1.0,"R$ 70,00","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,47%","R$ 127.290.899,82","R$ 33.524,07","0,63","0,15%","0,28%","0,43%","0,83%","0,00%",N/A,1
2023-05-01,BTWR11,Lajes Corporativas,"R$ 107,00",4.0,"R$ 0,58","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,81%","R$ 90.699.239,03","R$ 112,08","0,95","0,42%","0,27%","0,69%","1,58%","12,00%",N/A,1
2023-05-01,KISU11,Títulos e Val. Mob.,"R$ 7,87",76067.0,"R$ 0,07","0,89%","2,74%","5,70%","11,55%","0,91%","0,95%","0,96%","3,67%","2,21%","3,12%","0,65%","R$ 361.213.696,28","R$ 8,17","0,96","0,86%","-2,33%","-1,50%","-1,32%",N/A,N/A,0
2023-05-01,TRXF11,Outros,"R$ 103,45",43297.0,"R$ 0,85","0,81%","2,46%","5,22%","10,30%","0,82%","0,87%","0,86%","3,27%","3,43%","4,26%","4,00%","R$ 1.240.433.505,05","R$ 103,43","1,00","0,82%","0,30%","1,13%","1,64%","0,00%",N/A,44
2023-05-01,HPDP11,Shoppings,"R$ 67,50",25.0,"R$ 0,45","0,66%","1,93%","3,57%","7,04%","0,64%","0,60%","0,59%","2,52%","-4,20%","-3,56%","-9,41%","R$ 259.653.820,59","R$ 89,26","0,76","0,50%","0,02%","0,52%","1,69%","2,00%",N/A,1
2023-05-01,HFOF11,Títulos e Val. Mob.,"R$ 70,99",39974.0,"R$ 0,63","0,95%","2,89%","5,60%","10,54%","0,96%","0,93%","0,88%","3,84%","3,59%","4,57%","3,89%","R$ 1.730.940.288,27","R$ 75,22","0,94","0,84%","-2,15%","-1,33%","-3,02%",N/A,N/A,0
2023-05-01,HOSI11,Híbrido,"R$ 53,25",596.0,"R$ 0,38","0,68%","2,04%","6,36%","10,06%","0,68%","1,06%","0,84%","2,72%","-2,90%","-2,24%","-11,04%","R$ 53.375.817,11","R$ 93,08","0,57","0,42%","0,29%","0,71%","1,90%",N/A,N/A,2
2023-05-01,JSRE11,Híbrido,"R$ 71,61",48145.0,"R$ 0,46","0,68%","2,11%","4,21%","7,83%","0,70%","0,70%","0,65%","2,87%","9,21%","9,95%","8,08%","R$ 2.341.749.373,70","R$ 112,76","0,64","0,41%","-0,05%","0,36%","0,79%","14,80%","13,40%",5
2023-05-01,HGFF11,Títulos e Val. Mob.,"R$ 75,33",10678.0,"R$ 0,65","0,87%","2,73%","5,39%","10,43%","0,91%","0,90%","0,87%","3,63%","7,06%","8,00%","7,19%","R$ 238.937.080,44","R$ 83,44","0,90","0,78%","-1,34%","-0,57%","0,19%",N/A,N/A,0
2023-05-01,VSHO11,Shoppings,"R$ 68,99",1505.0,"R$ 0,69","1,02%","3,16%","5,88%","10,45%","1,05%","0,98%","0,87%","4,17%","10,24%","11,36%","8,79%","R$ 211.083.745,52","R$ 100,57","0,69","0,69%","0,28%","0,97%","3,89%","12,96%",N/A,3
2023-05-01,VISC11,Shoppings,"R$ 110,59",27597.0,"R$ 0,82","0,76%","2,34%","4,64%","8,69%","0,78%","0,77%","0,72%","3,11%","6,43%","7,23%","4,26%","R$ 2.303.031.088,29","R$ 123,88","0,89","0,66%","-0,29%","0,37%","1,60%","8,30%",N/A,15
2023-05-01,RFOF11,Títulos e Val. Mob.,"R$ 69,86",1025.0,"R$ 0,70","0,99%","3,08%","6,08%","11,77%","1,03%","1,01%","0,98%","4,08%","5,47%","6,51%","5,23%","R$ 81.599.908,81","R$ 75,68","0,92","0,92%","-1,08%","-0,16%","0,37%",N/A,N/A,0
2023-05-01,KCRE11,Renda,"R$ 93,80",5781.0,"R$ 1,02","1,11%","3,56%","6,01%","0,00%","1,19%","1,00%","0,00%","4,76%","3,50%","4,65%","7,30%","R$ 357.420.822,53","R$ 99,28","0,94","1,36%","1,46%","2,84%","5,33%",N/A,N/A,0
2023-05-01,RMAI11,Lajes Corporativas,"R$ 46,50",1546.0,"R$ 0,26","0,57%","1,65%","3,14%","7,20%","0,55%","0,52%","0,60%","2,15%","-2,13%","-1,57%","-9,60%","R$ 244.760.897,87","R$ 100,16","0,46","0,26%","0,00%","0,26%","-6,62%","23,44%",N/A,1
2023-05-01,CYCR11,Títulos e Val. Mob.,"R$ 8,35",22431.0,"R$ 0,10","1,20%","3,69%","7,28%","14,23%","1,23%","1,21%","1,19%","4,82%","4,67%","5,93%","2,92%","R$ 158.403.479,91","R$ 9,71","0,86","1,03%","0,99%","2,03%","-89,47%",N/A,N/A,0
2023-05-01,BODB11,Renda,"R$ 9,72",39433.0,"R$ 0,15","1,54%","2,67%","2,67%","0,00%","0,89%","0,44%","0,00%","2,67%","-0,72%","0,82%","1,95%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,IDFI11,Híbrido,"R$ 45,97",24.0,"R$ 0,60","1,33%","3,37%","4,66%","11,54%","1,12%","0,78%","0,96%","3,58%","-9,80%","-8,60%","-15,03%","R$ 101.079.952,07","R$ 49,12","0,94","1,14%","-11,39%","-10,38%","-10,20%",N/A,N/A,0
2023-05-01,HGAG11,,"R$ 37,13",428.0,"R$ 0,46","1,25%","4,37%","301,95%","0,00%","1,46%","50,33%","0,00%","6,06%","8,00%","9,35%","46,61%","R$ 5.880.086,46","R$ 23,69","1,57","2,15%","0,00%","2,15%","2,15%",N/A,N/A,0
2023-05-01,CPTI11,Renda,"R$ 94,05",6354.0,"R$ 0,90","0,97%","1,92%","1,92%","0,00%","0,64%","0,32%","0,00%","1,92%","-0,76%","0,20%","1,16%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,LSAG11,,"R$ 106,40",311.0,"R$ 1,75","1,64%","4,62%","8,29%","0,00%","1,54%","1,38%","0,00%","5,73%","1,41%","3,07%","5,72%","R$ 81.084.055,34","R$ 100,16","1,06","1,68%","0,00%","1,68%","1,68%",N/A,N/A,0
2023-05-01,BIDB11,Renda,"R$ 88,07",439.0,"R$ 0,91","1,04%","2,53%","2,53%","0,00%","0,84%","0,42%","0,00%","2,53%","-0,02%","1,02%","2,52%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,RURA11,,"R$ 10,11",186208.0,"R$ 0,12","1,20%","3,10%","6,48%","0,00%","1,03%","1,08%","0,00%","4,06%","-5,13%","-3,99%","-0,37%","R$ 982.155.461,43","R$ 10,06","1,00","0,89%","0,00%","0,89%","0,89%",N/A,N/A,0
2023-05-01,JURO11,Renda,"R$ 97,32",84807.0,"R$ 0,75","0,77%","0,77%","0,00%","0,00%","0,26%","0,00%","0,00%","0,77%","0,00%","0,77%","0,77%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,XPCA11,Títulos e Val. Mob.,"R$ 9,89",158484.0,"R$ 0,13","1,33%","4,18%","8,15%","16,28%","1,39%","1,36%","1,36%","5,50%","0,51%","1,85%","4,01%","R$ 298.179.473,03","R$ 9,50","1,04","1,58%","0,13%","1,71%","3,07%",N/A,N/A,0
2023-05-01,BBGO11,Títulos e Val. Mob.,"R$ 81,09",3295.0,"R$ 1,02","1,28%","3,91%","7,08%","12,64%","1,30%","1,18%","1,05%","4,99%","1,56%","2,86%","3,65%","R$ 393.431.665,56","R$ 98,23","0,83","1,22%","0,51%","1,73%","3,30%",N/A,N/A,0
2023-05-01,IFRA11,Renda,"R$ 94,43",14565.0,"R$ 0,97","1,02%","1,93%","1,93%","0,00%","0,64%","0,32%","0,00%","1,93%","-0,33%","0,69%","1,61%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,VCRA11,Títulos e Valores Mobiliários,"R$ 100,40",1235.0,"R$ 1,19","1,22%","3,64%","7,73%","0,00%","1,21%","1,29%","0,00%","5,01%","-3,41%","-2,23%","-5,97%","R$ 471.342.320,20","R$ 102,60","0,98","1,46%","0,09%","1,56%","4,15%",N/A,N/A,0
2023-05-01,PLCA11,,"R$ 83,00",66.0,"R$ 1,12","1,30%","3,74%","7,18%","0,00%","1,25%","1,20%","0,00%","4,90%","-1,04%","0,25%","-5,12%","R$ 53.023.094,66","R$ 95,19","0,87","1,18%","0,00%","1,18%","1,18%",N/A,N/A,0
2023-05-01,AAZQ11,,"R$ 9,61",106547.0,"R$ 0,14","1,46%","4,39%","0,00%","0,00%","1,46%","0,00%","0,00%","5,94%","1,05%","2,53%","4,87%","R$ 231.072.808,46","R$ 9,61","1,00","1,56%","-0,03%","1,53%","2,90%",N/A,N/A,0
